,index1_x,County_x,Year_x,ShelterID,BusName_x,City_x,Zip_x,License Type_x,DogSold_x,PupSold_x,CatSold_x,KitSold_x,ExoticSold_x,BegInvDog_x,DogRec_x,DogAdopt_x,DogReclaim_x,DogEuth_x,EndInvDogs_x,BegInvCat_x,CatRec_x,CatsAdopt_x,CatsReclaim_x,CatEuth_x,EndInvCats_x,BegInvOther_x,OtherRec_x,OtherAdopt_x,OtherReclaim_x,OtherEuth_x,EndInvOther_x,AllRec_x,AllAdopt_x,AllReclaim_x,AllEuth_x,index1_y,County_y,Year_y,BusName_y,City_y,Zip_y,License Type_y,DogSold_y,PupSold_y,CatSold_y,KitSold_y,ExoticSold_y,BegInvDog_y,DogRec_y,DogAdopt_y,DogReclaim_y,DogEuth_y,EndInvDogs_y,BegInvCat_y,CatRec_y,CatsAdopt_y,CatsReclaim_y,CatEuth_y,EndInvCats_y,BegInvOther_y,OtherRec_y,OtherAdopt_y,OtherReclaim_y,OtherEuth_y,EndInvOther_y,AllRec_y,AllAdopt_y,AllReclaim_y,AllEuth_y
114,1200,Kendall,2010,13865,Sita's Dog Sanctuary & Safe Haven,Yorkville,60560,Animal Shelter,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,640,Dekalb,2013,Sita's Dog Rescue Adoption Agency,Dekalb,60115,Animal Shelter,0,0,0,0,0,0,23,23,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,26,26,0,0
115,1200,Kendall,2010,13865,Sita's Dog Sanctuary & Safe Haven,Yorkville,60560,Animal Shelter,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,642,Dekalb,2013,Sita's Dog Rescue Adoption Agency,Dekalb,60115,Animal Shelter,0,0,0,0,0,0,23,23,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,26,26,0,0
116,1204,Kendall,2010,10937,Western Irish Setter Club Inc.,Minooka,60447,Animal Shelter,0,0,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16,16,0,0,1223,Kendall,2013,"Western Irish Setter Club, Inc.",Minooka,60447,Animal Shelter,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
117,1227,Knox,2010,13761,Guardian Angels Humane Society,Galesburg,61401,Animal Shelter,0,0,0,0,0,0,13,13,0,0,0,0,102,78,0,0,0,0,5,7,0,0,0,120,98,0,0,1240,Knox,2013,Guardian Angels Humane Society,Galesburg,61041,Animal Shelter,0,0,0,0,0,4,6,6,0,0,4,38,12,11,0,0,39,5,1,3,0,0,3,19,20,0,0
118,1231,Knox,2010,7871,Knox County Humane Society,Galesburg,61401-9770,Animal Shelter,433,71,246,63,0,0,769,504,202,37,0,0,517,309,6,121,0,0,0,0,0,0,0,1286,813,208,158,1241,Knox,2013,Knox County Humane Society,Galesburg,61401,0,0,0,0,0,0,0,0,700,384,100,26,0,0,446,244,2,3,0,0,0,0,0,0,0,1146,628,102
119,1234,Knox,2010,8448,Knoxville Animal Control,Knoxville,61448,Animal Control,0,0,0,0,0,0,26,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,24,0,1236,Knox,2013,Knoxville Animal Control,Knoxville,61448,Animal Control,0,0,0,0,0,0,17,0,17,0,0,0,3,0,3,0,0,0,0,0,0,0,0,20,0,20,0
120,1235,Knox,2010,13922,River King Newfoundland Club Rescue,Brighton,62012,Animal Shelter,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1794,Montgomery,2013,River King Newfoundland Club Rescue,Brighton,62012,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1
121,1351,Lasalle,2010,13358,City of Streator Animal Control,Streator,61364,Animal Control,0,0,0,0,0,0,90,0,80,10,0,0,75,0,0,75,0,0,0,0,0,0,0,165,0,80,85,1371,Lasalle,2013,City of Streator Animal Control,Streator,61364,Animal Control,0,0,0,0,0,0,79,24,50,5,0,0,12,10,1,1,0,0,0,0,0,0,0,91,34,51,6
122,1355,Lasalle,2010,10281,Illinois Valley Animal Rescue,Lasalle,61301,Animal Shelter,0,0,0,0,0,0,275,225,35,15,0,0,600,100,15,485,0,0,2,0,2,0,0,877,325,52,500,1383,LaSalle,2013,"Illinois Valley Animal Rescue, Inc.",LaSalle,61301,Animal Shelter,0,0,0,0,0,55,352,235,84,26,62,318,499,228,8,225,356,0,0,0,0,0,0,851,463,92,251
123,1357,LaSalle,2010,13822,Illinois Valley Cat Taxi,Mendota,61342,Animal Shelter,0,0,0,0,0,0,3,3,0,0,0,0,238,230,0,0,0,0,0,0,0,0,0,241,233,0,0,1382,LaSalle,2013,Safe House Animal Rescue League NFP,Dalzell,61320,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,14,193,148,0,13,46,0,0,0,0,0,0,193,148,0,13
124,1363,Lasalle,2010,8073,Pet Project Inc.,Marseilles,61341,Animal Shelter,0,0,0,0,0,0,178,171,0,0,0,0,73,45,0,1,0,0,0,0,0,0,0,251,216,0,1,1380,LaSalle,2013,"Pet Project, Inc.",Marseilles,61341,Animal Shelter,0,0,0,0,0,19,116,117,1,1,16,23,104,107,0,2,18,0,0,0,0,0,0,220,224,1,3
125,1386,Lawrence,2010,5422,Lawrence County Animal Control,Lawrenceville,62439,Animal Control,0,0,0,0,0,0,175,16,37,6,0,0,142,3,4,33,0,0,0,0,0,0,0,317,19,41,39,1393,Lawrence,2013,Lawrence County Animal Control,Lawrenceville,62439,Animal Control,0,0,0,0,0,5,87,6,27,10,1,2,44,1,0,18,0,0,0,0,0,0,0,131,7,27,28
126,1389,Lawrence,2010,8603,Lawrence County Humane Society (CATS),Lawrenceville,62439,Animal Shelter,55,15,13,10,0,0,271,55,18,12,0,0,179,23,5,15,0,0,0,0,0,0,0,450,78,23,27,1397,Lawrence,2013,Lawrence County Humane Society (Cats),Lawrenceville,62439,0,0,0,0,0,0,0,0,0,0,0,0,78,65,10,0,36,80,0,0,0,0,0,0,65,10,0,36
127,1401,Lee,2010,8565,City of Amboy,Amboy,61310,Animal Control,0,0,0,0,0,0,13,1,12,0,0,0,15,0,1,14,0,0,0,0,0,0,0,28,1,13,14,1412,Lee,2013,City of Amboy,Amboy,61310,0,0,0,0,0,0,0,30,2,28,0,0,0,8,3,0,5,0,0,0,0,0,0,0,38,5,28,5
128,1404,Lee,2010,6062,Granny Rose Animal Shelter,Dixon,61021,Animal Shelter,0,0,0,0,0,0,75,73,0,0,0,0,66,78,2,1,0,0,0,0,0,0,0,141,151,2,1,1418,Lee,2013,Granny Rose Animal Shelter,Dixon,61021,Animal Shelter,0,0,0,0,0,18,93,95,0,0,16,34,46,53,1,4,22,0,0,0,0,0,0,139,148,1,4
129,1407,Lee,2010,2410,Lee County Animal Control,Dixon,61021,Animal Control,0,0,0,0,0,0,252,121,96,34,0,0,5,0,4,1,0,0,0,0,0,0,0,257,121,100,35,1413,Lee,2013,Lee County Animal Control,Dixon,61021,Animal Control,0,0,0,0,0,0,106,52,51,3,0,0,15,15,0,0,0,0,0,0,0,0,0,121,67,51,3
130,1410,Lee,2010,5490,Sauk Valley Humane Soc Inc,Mendota,61342,Animal Shelter,2,0,3,1,0,0,8,2,6,0,0,0,11,3,1,5,0,0,0,0,0,0,0,19,5,7,5,1419,Lee,2013,"Sauk Valley Humane Society, Inc.",Mendota,61342,Animal Shelter,2,0,3,0,0,0,10,2,3,0,5,0,15,5,7,8,50,0,0,0,0,0,0,25,7,10,8
131,1421,Livingston,2010,10364,Guardian Angel Basset Rescue Inc.,Dwight,60420,Animal Shelter,0,0,0,0,0,0,220,200,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,220,200,5,5,1438,Livingston,2013,"Guardian Angel Basset Rescue, Inc.",Dwight,60420,Animal Shelter,145,0,0,0,0,6,150,145,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,150,145,0,5
132,1424,Livingston,2010,13734,Livco Animal Control Inc.,Fairbury,61739,Animal Control,0,0,0,0,0,0,189,99,73,17,0,0,27,0,16,11,0,0,12,12,0,0,0,228,111,89,28,1431,Livingston,2013,Livco Animal Control Inc.,Fairbury,61739,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1427,Livingston,2010,9427,Livingston County Humane Society,Pontiac,61764,Animal Shelter,0,0,0,0,0,0,201,142,0,14,0,0,187,102,0,9,0,0,0,0,0,0,0,388,244,0,23,1439,Livingston,2013,Livingston County Humane Society,Pontiac,61764,Animal Shelter,0,0,0,0,0,26,84,104,0,2,10,58,79,82,0,1,56,0,0,0,0,0,0,163,186,0,3
134,1441,Logan,2010,12805,Humane Society of Logan County,Lincoln,62656,Animal Shelter,0,0,0,0,0,0,19,19,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,34,32,0,0,1447,Logan,2013,Humane Society of Logan County,Lincoln,62656,0,0,0,0,0,0,16,54,56,0,1,13,21,86,70,4,8,25,0,0,0,0,0,0,140,126,4,9
135,1449,Macon,2010,10185,Homeward Bound Pet Shelter Inc.,Decatur,62526,Animal Shelter,0,0,0,0,0,0,366,337,3,2,0,0,94,69,0,1,0,0,0,0,0,0,0,460,406,3,3,1480,Macon,2013,Homeward Bound Pet Shelter,Decatur,62526,Animal Shelter,0,0,0,0,0,26,276,264,4,1,33,22,86,67,0,0,41,0,2,2,0,0,0,364,333,4,1
136,1452,Macon,2010,6479,Humane Society of Decator/Macon Co,Decatur,62526,Animal Shelter,0,0,0,0,0,0,72,52,3,1,16,0,104,49,0,2,51,0,0,0,0,0,0,176,101,3,3,1482,Macon,2013,Humane Society of Decatur/Macon Co,Decatur,62526,Animal Shelter,0,0,0,0,0,9,76,80,2,2,1,33,62,58,0,1,36,0,0,0,0,0,0,138,138,2,3
137,1455,Macon,2010,13788,Illinois English Bulldog Rescue,Decatur,62526,Animal Shelter,0,0,0,0,0,0,90,80,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,80,0,2,1483,Macon,2013,Illinois English Bulldog Rescue,Decatur,62526,Animal Shelter,0,0,0,0,0,40,42,57,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,42,57,0,2
138,1461,Macon,2010,4811,Macon County Animal Control & Care Ctr,Decatur,62526,Animal Control,0,0,0,0,0,0,1396,332,324,723,0,0,1640,233,26,1195,0,0,384,5,1,368,0,3420,570,351,2286,1472,Macon,2013,Macon County Animal Control & Care Ctr,Decatur,62526,Animal Control,0,0,0,0,0,101,1280,497,315,454,94,130,1294,536,19,671,88,0,172,6,2,102,0,2746,1039,336,1227
139,1464,Macon,2010,12676,Pet Tracks,Decatur,62526,Animal Shelter,0,0,4,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0,0,0,6,4,0,1,1484,Macon,2013,Pet Tracks,Decatur,62526,Animal Shelter,0,0,2,0,0,0,0,0,0,0,0,48,3,2,0,1,48,0,0,0,0,0,0,3,2,0,1
140,1467,Macon,2010,7909,Prairieland Animal Welfare,Decator ,62521,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,6,6,0,0,1485,Macon,2013,Prairieland Animal Welfare,Decatur,62521,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,4,0,0,0,0,0,0,8,4,0,0
141,1487,Macoupin,2010,13833,Feathered Nest,Brighton,62012,Animal Shelter,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40,0,0,0,1503,Macoupin,2013,Feathered Nest,Brighton,62012,Animal Shelter,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,10,46,46,0,1,10,46,46,0,1
142,1490,Macoupin,2010,6098,Macoupin County Adopt-A-Pet,Benld,62009,Animal Shelter,0,0,0,0,0,0,327,358,7,1,0,0,195,189,0,0,0,0,0,0,0,0,0,522,547,7,1,1504,Macoupin,2013,Macoupin County Adopt-A-Pet,Benld,62009-1448,Animal Shelter,0,0,0,0,0,63,376,351,6,0,82,44,211,209,1,0,45,0,0,0,0,0,0,587,560,7,0
143,1493,Macoupin,2010,4869,Macoupin County Animal Control,Carlinville,62626,Animal Control,0,0,0,0,0,0,782,239,287,256,0,0,462,132,110,220,0,0,15,15,0,0,0,1259,386,397,476,1498,Macoupin,2013,Macoupin County Animal Control,Carlinville,62626,Animal Control,0,0,0,0,0,28,734,496,197,22,47,28,425,272,83,3,80,0,5,2,3,0,0,1164,770,283,25
144,1507,Madison,2010,5747,Alton Animal Control Center,Alton,62002,Animal Control,0,0,0,0,0,0,401,45,78,278,0,0,389,14,3,372,0,0,242,4,0,238,0,1032,63,81,888,1506,Madison,2013,Alton Animal Control Center,Alton,62002,Animal Control,0,0,0,0,0,0,270,68,41,161,0,0,361,6,1,354,0,0,269,0,0,269,0,900,74,42,784
145,1507,Madison,2010,5747,Alton Animal Control Center,Alton,62002,Animal Control,0,0,0,0,0,0,401,45,78,278,0,0,389,14,3,372,0,0,242,4,0,238,0,1032,63,81,888,1550,Madison,2013,Alton Animal Control Center,Alton,62002,Animal Control,0,0,0,0,0,0,270,68,41,161,0,0,361,6,1,354,0,0,269,0,0,269,0,900,74,42,784
146,1512,Madison,2010,3846,APA (ASSN For the Protection  of Animals),Granite City,62040,Animal Shelter,0,0,0,0,0,0,80,131,27,3,0,0,21,30,5,2,0,0,0,0,0,0,0,101,161,32,5,1572,Madison,2013,APA (Assn. for the Protection of Animals),Granite City,62040,Animal Shelter,0,0,0,0,0,32,39,53,23,4,37,57,23,46,4,6,32,0,0,0,0,0,0,62,99,27,10
147,1515,Madison,2010,13934,Come Bye Border Collie Rescue,Highland  ,62249,Animal Shelter,0,0,0,0,0,0,22,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,0,3,1573,Madison,2013,Come Bye Border Collie Rescue,Highland,62249,Animal Shelter,0,0,0,0,0,10,51,45,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,51,45,0,1
148,1518,Madison,2010,13730,Dachshund Rescue of St. Louis,Highland,62249,Animal Shelter,0,0,0,0,0,0,35,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,1,1574,Madison,2013,Dachshund Rescue of St. Louis,Highland,62249,Animal Shelter,0,0,0,0,0,170,170,160,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,170,160,0,2
149,1521,Madison,2010,8699,East Alton Animal Control,East Alton,62024,Animal Control,0,0,0,0,0,0,70,0,40,30,0,0,134,0,14,120,0,0,0,0,0,0,1,204,0,54,150,1551,Madison,2013,East Alton Animal Control,East Alton,62024,Animal Control,0,0,0,0,0,0,41,0,20,20,0,0,68,0,2,66,0,0,0,0,0,0,0,109,0,22,86
150,1527,Madison,2010,1909,Granite City Humane Shelter,Granite City,62040,Animal Control,0,0,0,0,0,0,623,20,150,458,0,0,559,5,10,544,0,0,0,0,0,0,0,1182,25,160,1002,1580,Madison,2013,Granite City Humane Shelter,Granite City,62040,Animal Control Facility,0,0,0,0,0,0,408,34,136,2,0,0,555,17,13,6,0,0,0,0,0,0,0,963,51,149,8
151,1530,Madison,2010,6418,Highland Animal Shelter,Highland,62249,Animal Shelter,0,0,0,0,0,0,170,65,66,0,0,0,246,207,7,0,0,0,0,0,0,0,0,416,272,73,0,1581,Madison,2013,Highland Animal Shelter,Highland,62249,Animal Shelter,0,0,0,0,0,18,84,78,1,0,23,70,211,177,1,0,103,0,0,0,0,0,0,295,255,2,0
152,1534,Madison,2010,299,Madison County Rabies Control,Edwardsville,62025,Animal Control,0,0,0,0,0,0,1698,352,332,971,0,0,2432,243,36,2122,0,0,0,0,0,0,0,4130,595,368,3093,1552,Madison,2013,Madison County Rabies Control,Edwardsville,62025,Animal Control,0,0,0,0,0,3,1251,368,281,561,14,2,2053,360,36,1622,4,0,0,0,0,0,0,3304,728,317,2183
153,1537,Madison,2010,6613,Metro East Humane Society,Edwardsville,62025,Animal Shelter,0,0,0,0,0,0,602,516,0,63,0,0,487,368,0,86,0,0,0,0,0,0,0,1089,884,0,149,1576,Madison,2013,Metro East Humane Society,Edwardsville,62025,Animal Shelter,285,133,162,146,0,6,423,418,0,0,11,14,301,308,0,0,21,0,0,0,0,0,0,724,726,0,0
154,1543,Madison,2010,10989,Partners For Pets Humane Society,St. Jacob,62281,Animal Shelter,0,0,0,0,0,0,736,661,0,10,0,0,316,441,0,10,0,0,0,0,0,0,0,1052,1102,0,20,1577,Madison,2013,Partners for Pets Humane Society,St. Jacobs,62281,Animal Shelter,0,0,0,0,0,70,725,718,2,9,66,75,456,448,0,2,81,0,0,0,0,0,0,1181,1166,2,11
155,1548,Madison,2010,3923,Warren Billhartz Animal Shelter,Collinsville,62234,0,0,0,0,0,0,0,304,19,122,59,0,0,365,9,16,161,0,0,146,0,3,42,0,815,28,141,262,1553,Madison,2013,Warren Billhartz Animal Shelter,Collinsville,62234,Animal Control,0,0,0,0,0,9,285,47,149,22,4,10,276,63,7,40,19,0,128,0,0,40,0,689,110,156,102
156,1585,Marion,2010,310,City of Centralia,Centralia,62801,0,0,0,0,0,0,0,766,24,168,163,0,0,228,7,9,32,0,0,0,0,0,0,0,994,31,177,195,1587,Marion,2013,City of Centralia,Centralia,62801,0,0,0,0,0,0,0,658,19,94,71,0,0,345,7,6,0,0,0,0,0,0,0,0,1003,26,100,71
157,1592,Marshall,2010,10171,"Animal Recycling Kennel H.S., LTD",Lacon,61540,Animal Shelter,140,71,14,49,2,0,215,211,4,11,0,0,63,63,0,24,0,0,2,2,0,0,0,280,276,4,35,1600,Marshall,2013,"Animal Recycling Kennel H.S., LTD",Lacon,61540,Animal Shelter,0,0,0,0,0,50,120,108,2,4,55,82,118,90,0,10,78,0,0,0,0,0,0,238,198,2,14
158,1596,Marshall,2010,2440,Marshall County Dog Pound,Lacon,61540,Animal Control,0,0,0,0,0,0,240,30,190,20,0,0,0,0,0,0,0,0,0,0,0,0,0,240,30,190,20,1597,Marshall,2013,Marshall County Dog Pound,Lacon,61540,Animal Control,0,0,0,0,0,0,80,15,55,10,0,0,0,0,0,0,0,0,0,0,0,0,0,80,15,55,10
159,1602,Mason,2010,5760,City of Havana,Havana,62644,Animal Control,0,0,0,0,0,0,53,2,28,23,0,0,81,0,60,21,0,0,0,0,0,0,0,134,2,88,44,1611,Mason,2013,City of Havana,Havana,62644,Animal Control,0,0,0,0,0,0,10,0,28,0,38,0,56,0,6,0,62,0,1,0,0,0,0,67,0,34,0
160,1605,Mason,2010,11651,Pets Without Parents,Easton,62633,Animal Shelter,0,0,0,0,0,0,189,89,37,43,0,0,179,53,8,95,0,0,0,0,0,0,0,368,142,45,138,1617,Mason,2013,Pets Without Parents,Easton,62633,0,0,0,0,0,0,7,147,92,40,9,6,8,185,109,13,56,7,0,1,1,0,0,0,333,202,53,65
161,1608,Mason,2010,5567,Village of Manito,Manito,61546,Animal Control,0,0,0,0,0,0,25,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,5,0,1610,Mason,2013,Village of Manito,Manito,61546,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1618,Massac,2010,320,City of Metropolis,Metropolis,62960,Animal Control,0,0,0,0,0,0,270,190,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,270,190,40,40,1628,Massac,2013,Metropolis Animal Control,Metropolis,62960,Animal Control,0,0,0,0,0,5,243,155,70,9,5,0,0,0,0,0,0,0,0,0,0,0,0,243,155,70,9
163,1625,Massac,2010,10102,Village of Joppa,Joppa,62953,Animal Control,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,1627,Massac,2013,Village of Joppa,Joppa,62953,Animal Control,0,0,0,0,0,0,10,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,2
164,1636,McDonough,2010,266,McDonough County Animal Shelter,Macomb,61455, Animal Control,0,0,0,0,0,0,557,242,100,46,0,0,517,174,6,216,0,0,0,0,0,0,0,1074,416,106,262,1638,McDonough,2013,McDonough County Animal Shelter,Macomb,61455, Animal Control,0,0,0,0,0,20,592,200,139,20,209,28,746,153,8,137,64,384,0,0,0,0,0,1338,353,147,157
165,1773,Monroe,2010,11527,Humane Society of Monroe County,Red Bud,62278,Animal Shelter,0,0,0,0,0,0,223,186,0,3,0,0,146,112,0,2,0,0,2,2,0,0,0,371,300,0,5,1781,Monroe,2013,Humane Society of Monroe County,Red Bud,62278,0,0,0,0,0,0,38,187,180,4,16,44,90,182,149,2,15,45,0,0,0,0,0,0,369,329,6,31
166,1776,Monroe,2010,6034,Monroe County Animal Pound,Waterloo,62298,Animal Control,0,0,0,0,0,0,196,99,65,32,0,0,220,40,9,171,0,0,6,6,0,0,0,422,145,74,203,1778,Monroe,2013,Monroe County Animal Pound,Waterloo,62298,Animal Control,0,0,0,0,0,115,115,66,36,13,0,134,134,47,13,74,0,0,0,0,0,0,0,249,113,49,87
167,1782,Montgomery,2010,13249,Montgomery Co Animal Control and Shelter,Hillsboro,62049,Animal Control,0,0,0,0,0,0,481,346,121,14,0,0,138,113,1,24,0,0,0,0,0,0,0,619,459,122,38,1790,Montgomery,2013,Montgomery Co Animal Control and Shelter,Hillsboro,62049,Animal Control,0,0,0,0,0,12,324,195,116,6,19,9,187,149,2,25,20,0,0,0,0,0,0,511,344,118,31
168,1787,Montgomery,2010,14054,Paws Care Inc.,Taylor Springs,62017,Animal Shelter,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1793,Montgomery,2013,"Paws Care, Inc.",Hillsboro,62049,Animal Shelter,0,0,0,0,0,5,58,53,0,1,9,4,21,24,0,0,1,0,0,0,0,0,0,79,77,0,1
169,1796,Morgan,2010,325,Morgan County Animal Control,Jacksonville,62650,Animal Control,0,0,0,0,0,0,534,112,0,31,0,0,427,28,0,64,0,0,0,0,0,0,0,961,140,0,95,1799,Morgan,2013,Morgan County Animal Control,Jacksonville,62650,Animal Control,0,0,0,0,0,0,519,114,0,15,0,0,631,58,0,29,0,0,267,0,0,267,0,1417,172,0,311
170,1804,Moultrie,2010,8900,Moultrie County Animal Control,Sullivan,61951,Animal Control,0,0,0,0,0,0,125,44,38,43,0,0,43,5,0,38,0,0,0,0,0,0,0,168,49,38,81,1809,Moultrie,2013,Moultrie County Animal Control,Sullivan,61951,Animal Control,0,0,0,0,0,4,114,49,42,25,2,0,34,22,0,9,3,0,0,0,0,0,0,148,71,42,34
171,1807,Moultrie,2010,8566,Village of Arthur,Arthur,61911,Animal Control,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,1810,Moultrie,2013,Village of Arthur,Arthur,61911,Animal Control,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0
172,1822,Peoria,2010,13702,Paws Giving Independence NFP,Peoria,61614,Animal Shelter,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1841,Peoria,2013,"Paws Giving Independence, NFP",Peoria,61612,Animal Shelter,0,0,0,0,0,11,10,8,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,10,8,1,0
173,1825,Peoria,2010,13920,Peoria County Animal Welfare Shelter,Peoria,61603,Animal Control,0,0,0,0,0,0,2564,632,566,1161,0,0,2837,476,36,2269,0,0,156,57,3,70,0,5557,1165,605,3500,1832,Peoria,2013,Peoria County Animal Welfare Shelter,Peoria,61603,Animal Control,0,0,0,0,0,0,2145,702,571,845,0,0,2384,393,36,1938,0,0,185,108,10,47,0,4714,1203,617,2830
174,1828,Peoria,2010,11004,Pets For Seniors,Brimfield,61517,Animal Shelter,0,0,0,0,0,0,56,55,0,1,0,0,53,49,0,1,0,0,0,0,0,0,0,109,104,0,2,1842,Peoria,2013,Pets for Seniors,Brimfield,61517,0,0,0,0,0,0,0,37,37,0,0,0,11,159,161,1,1,15,0,0,0,0,0,0,196,198,1,1
175,1846,Perry,2010,4839,Perry County Animal Control,Pinckneyville,62274,Animal Control,0,0,0,0,0,0,326,217,80,27,0,0,227,108,0,112,0,0,1,1,0,0,0,554,326,80,139,1851,Perry,2013,Perry County Animal Control,Pinckneyville,62274,Animal Control,0,0,0,0,0,4,244,161,62,21,3,0,140,94,0,46,0,0,0,0,0,0,0,384,255,62,67
176,1849,Perry,2010,10838,Perry County Humane Society,Duquoin,62832,Animal Shelter,0,0,0,0,0,0,137,55,2,1,0,0,55,12,0,0,0,0,0,0,0,0,0,192,67,2,1,1854,Perry,2013,Perry County Humane Society,Duquoin,62832,Animal Shelter,0,0,0,0,0,24,154,104,3,1,26,12,76,31,1,1,11,0,1,0,0,0,0,231,135,4,2
177,1858,Piatt,2010,13808,Village of Mansfield ,Mansfield ,61854,Animal Shelter,0,0,0,0,0,0,14,0,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,0,15,0,1860,Piatt,2013,Village of Mansfield ,Mansfield ,61854,Animal Control,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0
178,1864,Pike,2010,8996,Pike County Animal Control,Pittsfield,62363,Animal Control,0,0,0,0,0,0,487,237,141,102,0,0,122,70,20,25,0,0,0,0,0,3,0,609,307,161,130,1866,Pike,2013,Pike County Animal Control,Pittsfield,62363,Animal Control,0,0,0,0,0,27,89,45,17,11,43,11,9,6,0,5,9,0,0,0,0,0,0,98,51,17,16
179,1869,Pope,2010,6793,Pope County Animal Pound,Golconda,62938,Animal Control,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871,Pope,2013,Pope County Animal Pound,Golconda,62938,Animal Control,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
180,1875,Pulaski,2010,7146,City of Mounds,Mounds,62964,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882,Pulaski,2013,City of Mounds,Mounds,62964,Animal Control,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10
181,1878,Pulaski,2010,6935,Mound City Animal Pound,Mound City,62963,Animal Control,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1881,Pulaski,2013,Mound City Animal Pound,Mound City,62963,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1886,Putnam,2010,5252,Putnam County Animal Control,McNabb,61335,Animal Control,0,0,0,0,0,0,29,11,13,5,0,0,28,5,0,23,0,0,0,0,0,0,0,57,16,13,28,1891,Putnam,2013,Putnam County Animal Control,McNabb,61335,Animal Control,0,0,0,0,0,0,28,9,13,6,0,1,1,1,0,0,1,0,0,0,0,0,0,29,10,13,6
183,1890,Putnam,2010,8979,Village of Granville,Granville,61326,Animal Control,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,1892,Putnam,2013,Village of Granville,Granville,61326,Animal Control,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0
