,index1_x,County_x,Year_x,ShelterID,BusName_x,City_x,Zip_x,License Type_x,DogSold_x,PupSold_x,CatSold_x,KitSold_x,ExoticSold_x,BegInvDog_x,DogRec_x,DogAdopt_x,DogReclaim_x,DogEuth_x,EndInvDogs_x,BegInvCat_x,CatRec_x,CatsAdopt_x,CatsReclaim_x,CatEuth_x,EndInvCats_x,BegInvOther_x,OtherRec_x,OtherAdopt_x,OtherReclaim_x,OtherEuth_x,EndInvOther_x,AllRec_x,AllAdopt_x,AllReclaim_x,AllEuth_x,index1_y,County_y,Year_y,BusName_y,City_y,Zip_y,License Type_y,DogSold_y,PupSold_y,CatSold_y,KitSold_y,ExoticSold_y,BegInvDog_y,DogRec_y,DogAdopt_y,DogReclaim_y,DogEuth_y,EndInvDogs_y,BegInvCat_y,CatRec_y,CatsAdopt_y,CatsReclaim_y,CatEuth_y,EndInvCats_y,BegInvOther_y,OtherRec_y,OtherAdopt_y,OtherReclaim_y,OtherEuth_y,EndInvOther_y,AllRec_y,AllAdopt_y,AllReclaim_y,AllEuth_y
141,1464,Macon,2010,12676,Pet Tracks,Decatur,62526,Animal Shelter,0,0,4,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0,0,0,6,4,0,1,1465,Macon,2011,Pet Tracks,Decatur,62526,Animal Shelter,0,0,3,2,0,0,0,0,0,0,0,33,21,5,0,0,49,0,0,0,0,0,0,21,5,0,0
142,1467,Macon,2010,7909,Prairieland Animal Welfare,Decator ,62521,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,6,6,0,0,1468,Macon,2011,Prairieland Animal Welfare,Decator ,62521,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,3,0,0,0,0,0,0,7,4,0,0
143,1470,Macon,2010,8535,Victorian House Animal Placements,Maroa,61756,Animal Shelter,0,0,0,0,0,0,0,1,0,0,0,0,2,12,0,2,0,0,0,0,0,0,0,2,13,0,2,1471,Macon,2011,Victorian House Animal Placements,Maroa,61756,0,1,1,6,1,0,0,0,0,0,0,0,34,3,6,0,5,26,0,0,0,0,0,0,3,6,0,5
144,1487,Macoupin,2010,13833,Feathered Nest,Brighton,62012,Animal Shelter,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40,0,0,0,1488,Macoupin,2011,Feathered Nest,Brighton,62012,Animal Shelter,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0,1,15,18,17,0,1
145,1490,Macoupin,2010,6098,Macoupin County Adopt-A-Pet,Benld,62009,Animal Shelter,0,0,0,0,0,0,327,358,7,1,0,0,195,189,0,0,0,0,0,0,0,0,0,522,547,7,1,1491,Macoupin,2011,Macoupin County Adopt-A-Pet,Benld,62009,Animal Shelter,206,176,73,106,0,65,369,382,5,0,47,44,169,179,0,0,34,0,0,0,0,0,0,538,561,5,0
146,1493,Macoupin,2010,4869,Macoupin County Animal Control,Carlinville,62626,Animal Control,0,0,0,0,0,0,782,239,287,256,0,0,462,132,110,220,0,0,15,15,0,0,0,1259,386,397,476,1492,Macoupin,2011,Macoupin County Animal Control,Carlinville,62626,Animal Control,0,0,0,0,0,0,923,482,211,230,0,0,817,503,175,139,0,0,15,11,4,0,0,1755,996,390,369
147,1507,Madison,2010,5747,Alton Animal Control Center,Alton,62002,Animal Control,0,0,0,0,0,0,401,45,78,278,0,0,389,14,3,372,0,0,242,4,0,238,0,1032,63,81,888,1508,Madison,2011,Alton Animal Control Center,Alton,62002,Animal Control,0,0,0,0,0,0,380,61,82,237,0,0,346,7,8,331,0,0,327,1,1,325,0,1053,69,91,893
148,1510,Madison,2010,2792,Alton Area Animal Aid Association,Godfrey,62035,Animal Shelter,0,0,0,0,0,0,228,300,6,3,0,0,157,169,3,5,0,0,0,0,0,0,0,385,469,9,8,1511,Madison,2011,Alton Area Animal Aid Association,Godfrey,62035,Animal Shelter,0,0,0,0,0,41,285,216,6,4,50,42,135,126,0,9,42,0,0,0,0,0,0,420,342,6,13
149,1512,Madison,2010,3846,APA (ASSN For the Protection  of Animals),Granite City,62040,Animal Shelter,0,0,0,0,0,0,80,131,27,3,0,0,21,30,5,2,0,0,0,0,0,0,0,101,161,32,5,1513,Madison,2011,APA (ASSN For the Protection  of Animals),Granite City,62040,Animal Shelter,0,0,0,0,0,36,87,106,23,8,32,26,33,60,11,4,24,0,0,0,0,0,0,120,166,34,12
150,1515,Madison,2010,13934,Come Bye Border Collie Rescue,Highland  ,62249,Animal Shelter,0,0,0,0,0,0,22,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,0,3,1516,Madison,2011,Come Bye Border Collie Rescue,Highland  ,62249,Animal Shelter,0,0,0,0,0,5,35,30,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,35,30,0,2
151,1518,Madison,2010,13730,Dachshund Rescue of St. Louis,Highland,62249,Animal Shelter,0,0,0,0,0,0,35,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,1,1519,Madison,2011,Dachshund Rescue of St. Louis,Highland,62249,Animal Shelter,0,0,0,0,0,100,100,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
152,1521,Madison,2010,8699,East Alton Animal Control,East Alton,62024,Animal Control,0,0,0,0,0,0,70,0,40,30,0,0,134,0,14,120,0,0,0,0,0,0,1,204,0,54,150,1522,Madison,2011,East Alton Animal Control,East Alton,62024,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
153,1527,Madison,2010,1909,Granite City Humane Shelter,Granite City,62040,Animal Control,0,0,0,0,0,0,623,20,150,458,0,0,559,5,10,544,0,0,0,0,0,0,0,1182,25,160,1002,1528,Madison,2011,Granite City Humane Shelter,Granite City,62040,Animal Control,0,0,0,0,0,0,500,10,89,401,0,0,660,5,20,635,0,0,0,0,0,0,0,1160,15,109,1036
154,1530,Madison,2010,6418,Highland Animal Shelter,Highland,62249,Animal Shelter,0,0,0,0,0,0,170,65,66,0,0,0,246,207,7,0,0,0,0,0,0,0,0,416,272,73,0,1531,Madison,2011,Highland Animal Shelter,Highland,62249,Animal Shelter,0,0,0,0,0,0,43,56,0,0,29,0,113,121,0,0,70,0,0,0,0,0,0,156,177,0,0
155,1534,Madison,2010,299,Madison County Rabies Control,Edwardsville,62025,Animal Control,0,0,0,0,0,0,1698,352,332,971,0,0,2432,243,36,2122,0,0,0,0,0,0,0,4130,595,368,3093,1535,Madison,2011,Madison County Rabies Control,Edwardsville,62025,Animal Control,0,0,0,0,0,0,1604,340,308,917,0,0,2085,161,27,1864,0,0,0,0,0,0,0,3689,501,335,2781
156,1537,Madison,2010,6613,Metro East Humane Society,Edwardsville,62025,Animal Shelter,0,0,0,0,0,0,602,516,0,63,0,0,487,368,0,86,0,0,0,0,0,0,0,1089,884,0,149,1538,Madison,2011,Metro East Humane Society,Edwardsville,62025,Animal Shelter,0,0,0,0,0,20,564,492,0,49,23,46,272,229,0,51,54,0,0,0,0,0,0,836,721,0,100
157,1540,Madison,2010,8361,Nameoki,Granite City,62040,Animal Control,0,0,0,0,0,0,13,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,52,0,0,0,1541,Madison,2011,Nameoki,Granite City,62040,Animal Control,0,0,0,0,0,0,30,0,7,2,21,0,18,0,3,1,14,0,9,0,2,0,7,57,0,12,3
158,1543,Madison,2010,10989,Partners For Pets Humane Society,St. Jacob,62281,Animal Shelter,0,0,0,0,0,0,736,661,0,10,0,0,316,441,0,10,0,0,0,0,0,0,0,1052,1102,0,20,1544,Madison,2011,Partners For Pets Humane Society,St. Jacob,62281,Animal Shelter,0,0,0,0,0,60,570,563,0,7,60,50,384,376,0,8,50,0,0,0,0,0,0,954,939,0,15
159,1548,Madison,2010,3923,Warren Billhartz Animal Shelter,Collinsville,62234,0,0,0,0,0,0,0,304,19,122,59,0,0,365,9,16,161,0,0,146,0,3,42,0,815,28,141,262,1549,Madison,2011,Warren Billhartz Animal Shelter,Collinsville,62234,0,0,0,0,0,0,1,342,18,146,21,5,3,351,13,1,64,17,1,73,1,0,57,0,766,32,147,142
160,1582,Marion,2010,10558,Away To Me Border Collie Rescue,Centralia,62801,Animal Shelter,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1583,Marion,2011,Away To Me Border Collie Rescue,Centralia,62801,Animal Shelter,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161,1585,Marion,2010,310,City of Centralia,Centralia,62801,0,0,0,0,0,0,0,766,24,168,163,0,0,228,7,9,32,0,0,0,0,0,0,0,994,31,177,195,1586,Marion,2011,City of Centralia,Centralia,62801,0,0,0,0,0,0,0,768,35,148,103,0,0,253,12,6,18,0,0,0,0,0,0,0,1021,47,154,121
162,1592,Marshall,2010,10171,"Animal Recycling Kennel H.S., LTD",Lacon,61540,Animal Shelter,140,71,14,49,2,0,215,211,4,11,0,0,63,63,0,24,0,0,2,2,0,0,0,280,276,4,35,1593,Marshall,2011,"Animal Recycling Kennel H.S., LTD",Lacon,61540,Animal Shelter,155,80,62,87,0,70,170,239,2,4,55,102,41,149,1,6,95,0,0,0,0,0,0,211,388,3,10
163,1596,Marshall,2010,2440,Marshall County Dog Pound,Lacon,61540,Animal Control,0,0,0,0,0,0,240,30,190,20,0,0,0,0,0,0,0,0,0,0,0,0,0,240,30,190,20,1595,Marshall,2011,Marshall County Dog Pound,Lacon,61540,Animal Control,0,0,0,0,0,0,175,150,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,175,150,0,25
164,1602,Mason,2010,5760,City of Havana,Havana,62644,Animal Control,0,0,0,0,0,0,53,2,28,23,0,0,81,0,60,21,0,0,0,0,0,0,0,134,2,88,44,1603,Mason,2011,City of Havana,Havana,62644,Animal Control,0,0,0,0,0,0,35,0,14,21,0,0,60,0,9,51,28,0,0,0,0,0,0,95,0,23,72
165,1605,Mason,2010,11651,Pets Without Parents,Easton,62633,Animal Shelter,0,0,0,0,0,0,189,89,37,43,0,0,179,53,8,95,0,0,0,0,0,0,0,368,142,45,138,1606,Mason,2011,Pets Without Parents,Easton,62633,Animal Shelter,0,0,0,0,0,8,161,78,53,22,8,11,228,111,21,83,13,0,0,0,0,0,0,389,189,74,105
166,1608,Mason,2010,5567,Village of Manito,Manito,61546,Animal Control,0,0,0,0,0,0,25,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,5,0,1609,Mason,2011,Village of Manito,Manito,61546,Animal Control,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,10,0,10,0,0,25,0,15,0
167,1618,Massac,2010,320,City of Metropolis,Metropolis,62960,Animal Control,0,0,0,0,0,0,270,190,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,270,190,40,40,1620,Massac,2011,Metropolis Animal Control,Metropolis,62960,Animal Control,0,0,0,0,0,256,256,183,31,42,0,0,0,0,0,0,0,0,0,0,0,0,0,256,183,31,42
168,1622,Massac,2010,9517,Project Hope Humane Society,Metropolis,62960,Animal Shelter,106,75,57,50,0,0,189,181,4,4,0,0,129,107,2,4,0,0,0,0,0,0,0,318,288,6,8,1623,Massac,2011,Project Hope Humane Society,Metropolis,62960,Animal Shelter,0,0,0,0,0,81,262,240,0,3,100,78,150,145,0,2,81,0,0,0,0,0,0,412,385,0,5
169,1625,Massac,2010,10102,Village of Joppa,Joppa,62953,Animal Control,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,1626,Massac,2011,Village of Joppa,Joppa,62953,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1636,McDonough,2010,266,McDonough County Animal Shelter,Macomb,61455, Animal Control,0,0,0,0,0,0,557,242,100,46,0,0,517,174,6,216,0,0,0,0,0,0,0,1074,416,106,262,1637,McDonough,2011,McDonough County Animal Shelter,Macomb,61455, Animal Control,0,0,0,0,0,10,620,275,97,12,19,34,772,225,11,156,21,0,0,0,0,0,0,1392,500,108,168
171,1766,Menard,2010,3987,Menard County Animal Control,Petersburg,62675,Animal Control,0,0,0,0,0,0,324,55,157,51,0,0,110,29,8,74,0,0,0,0,0,0,0,434,84,165,125,1767,Menard,2011,Menard County Animal Control,Petersburg,62675,Animal Control,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,94,0,0,1,0,0,1,0,1,0,0,141
172,1769,Mercer,2010,322,Mercer County Animal Control,Aledo,61231,Animal Control,0,0,0,0,0,0,98,20,42,12,0,0,54,21,1,28,0,0,0,2,1,0,1,152,43,44,40,1770,Mercer,2011,Mercer County Animal Control,Aledo,61231,Animal Control,0,0,0,0,0,160,160,29,41,16,3,84,84,41,6,25,9,2,2,0,0,2,0,246,70,47,43
173,1773,Monroe,2010,11527,Humane Society of Monroe County,Red Bud,62278,Animal Shelter,0,0,0,0,0,0,223,186,0,3,0,0,146,112,0,2,0,0,2,2,0,0,0,371,300,0,5,1774,Monroe,2011,Humane Society of Monroe County,Red Bud,62278,Animal Shelter,0,0,0,0,0,41,222,210,0,5,48,39,219,177,0,3,78,0,0,0,0,0,0,441,387,0,8
174,1776,Monroe,2010,6034,Monroe County Animal Pound,Waterloo,62298,Animal Control,0,0,0,0,0,0,196,99,65,32,0,0,220,40,9,171,0,0,6,6,0,0,0,422,145,74,203,1777,Monroe,2011,Monroe County Animal Pound,Waterloo,62298,Animal Control,0,0,0,0,0,0,270,124,110,36,0,0,141,51,8,82,0,0,0,0,0,0,0,411,175,118,118
175,1782,Montgomery,2010,13249,Montgomery Co Animal Control and Shelter,Hillsboro,62049,Animal Control,0,0,0,0,0,0,481,346,121,14,0,0,138,113,1,24,0,0,0,0,0,0,0,619,459,122,38,1783,Montgomery,2011,Montgomery Co Animal Control and Shelter,Hillsboro,62049,Animal Control,0,0,0,0,0,15,381,252,110,17,17,4,176,150,1,24,5,0,0,0,0,0,0,557,402,111,41
176,1787,Montgomery,2010,14054,Paws Care Inc.,Taylor Springs,62017,Animal Shelter,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1786,Montgomery,2011,Paws Care Inc.,Taylor Springs,62049,Animal Shelter,0,0,0,0,0,2,10,10,2,0,2,1,1,1,0,0,1,0,0,0,0,0,0,11,11,2,0
177,1796,Morgan,2010,325,Morgan County Animal Control,Jacksonville,62650,Animal Control,0,0,0,0,0,0,534,112,0,31,0,0,427,28,0,64,0,0,0,0,0,0,0,961,140,0,95,1797,Morgan,2011,Morgan County Animal Control,Jacksonville,62650,Animal Control,0,0,0,0,0,0,423,128,0,13,0,0,484,43,0,20,0,0,0,0,0,0,0,907,171,0,33
178,1804,Moultrie,2010,8900,Moultrie County Animal Control,Sullivan,61951,Animal Control,0,0,0,0,0,0,125,44,38,43,0,0,43,5,0,38,0,0,0,0,0,0,0,168,49,38,81,1805,Moultrie,2011,Moultrie County Animal Control,Sullivan,61951,Animal Control,0,0,0,0,0,2,111,39,43,29,5,0,37,3,0,34,0,0,0,0,0,0,0,148,42,43,63
179,1807,Moultrie,2010,8566,Village of Arthur,Arthur,61911,Animal Control,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,1808,Moultrie,2011,Village of Arthur,Arthur,61911,Animal Control,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0
180,1815,Ogle,2010,11535,A Place To Call Home,Creston,60113,Animal Shelter,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,1816,Ogle,2011,A Place To Call Home,Creston,60113,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,21,0,0,14,10,21,0,0
181,1820,Peoria,2010,8628,Foster Pet Outreach,Peoria,61601,Animal Shelter,0,0,0,0,0,0,67,56,1,2,0,0,7,7,0,0,0,0,0,0,0,0,0,74,63,1,2,1819,Peoria,2011,Foster Pet Outreach,Peoria,61601,Animal Shelter,35,19,5,3,0,10,49,54,1,4,11,4,9,8,0,0,5,0,0,0,0,0,0,58,62,1,4
182,1822,Peoria,2010,13702,Paws Giving Independence NFP,Peoria,61614,Animal Shelter,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1823,Peoria,2011,Paws Giving Independence NFP,Peoria,61614,Animal Shelter,0,0,0,0,0,23,11,13,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,13,1,0
183,1825,Peoria,2010,13920,Peoria County Animal Welfare Shelter,Peoria,61603,Animal Control,0,0,0,0,0,0,2564,632,566,1161,0,0,2837,476,36,2269,0,0,156,57,3,70,0,5557,1165,605,3500,1826,Peoria,2011,Peoria County Animal Welfare Shelter,Peoria,61603,Animal Control,0,0,0,0,0,0,2642,850,601,1159,0,0,2967,429,42,2438,0,0,173,98,1,58,0,5782,1377,644,3655
184,1828,Peoria,2010,11004,Pets For Seniors,Brimfield,61517,Animal Shelter,0,0,0,0,0,0,56,55,0,1,0,0,53,49,0,1,0,0,0,0,0,0,0,109,104,0,2,1829,Peoria,2011,Pets For Seniors,Brimfield,61517,Animal Shelter,0,0,0,0,0,2,24,22,0,0,4,12,137,134,0,1,15,0,0,0,0,0,0,161,156,0,1
185,1846,Perry,2010,4839,Perry County Animal Control,Pinckneyville,62274,Animal Control,0,0,0,0,0,0,326,217,80,27,0,0,227,108,0,112,0,0,1,1,0,0,0,554,326,80,139,1847,Perry,2011,Perry County Animal Control,Pinckneyville,62274,Animal Control,0,0,0,0,0,42,323,248,79,35,3,26,139,96,3,40,26,0,0,0,0,0,0,462,344,82,75
186,1849,Perry,2010,10838,Perry County Humane Society,Duquoin,62832,Animal Shelter,0,0,0,0,0,0,137,55,2,1,0,0,55,12,0,0,0,0,0,0,0,0,0,192,67,2,1,1850,Perry,2011,Perry County Humane Society,Duquoin,62832,Animal Shelter,0,0,0,0,0,20,76,47,0,2,17,8,25,17,0,1,9,0,0,0,0,0,0,101,64,0,3
187,1858,Piatt,2010,13808,Village of Mansfield ,Mansfield ,61854,Animal Shelter,0,0,0,0,0,0,14,0,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,0,15,0,1859,Piatt,2011,Village of Mansfield ,Mansfield ,61854,Animal Shelter,0,0,0,0,0,0,6,0,6,0,0,0,2,0,2,0,0,0,0,0,0,0,0,8,0,8,0
188,1864,Pike,2010,8996,Pike County Animal Control,Pittsfield,62363,Animal Control,0,0,0,0,0,0,487,237,141,102,0,0,122,70,20,25,0,0,0,0,0,3,0,609,307,161,130,1865,Pike,2011,Pike County Animal Control,Pittsfield,62363,Animal Control,0,0,0,0,0,15,305,188,66,46,20,10,83,75,2,13,3,0,0,0,0,0,0,388,263,68,59
189,1869,Pope,2010,6793,Pope County Animal Pound,Golconda,62938,Animal Control,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870,Pope,2011,Pope County Animal Pound,Golconda,62938,Animal Control,0,0,0,0,0,10,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0
190,1875,Pulaski,2010,7146,City of Mounds,Mounds,62964,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1874,Pulaski,2011,City of Mounds,Mounds,62964,Animal Control,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2
191,1878,Pulaski,2010,6935,Mound City Animal Pound,Mound City,62963,Animal Control,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1877,Pulaski,2011,Mound City Animal Pound,Mound City,62963,Animal Control,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
192,1886,Putnam,2010,5252,Putnam County Animal Control,McNabb,61335,Animal Control,0,0,0,0,0,0,29,11,13,5,0,0,28,5,0,23,0,0,0,0,0,0,0,57,16,13,28,1887,Putnam,2011,Putnam County Animal Control,McNabb,61335,Animal Control,0,0,0,0,0,0,39,10,25,3,1,2,10,4,0,6,0,0,0,0,0,0,0,49,14,25,9
193,1890,Putnam,2010,8979,Village of Granville,Granville,61326,Animal Control,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,1889,Putnam,2011,Village of Granville,Granville,61326,Animal Control,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0
194,1896,Randolph,2010,6713,Chester City Pound,Chester,62233,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1897,Randolph,2011,Chester City Pound,Chester,62233,Animal Control,0,0,0,0,0,0,154,76,64,7,5,0,0,0,0,0,0,0,0,0,0,0,0,154,76,64,7
195,1899,Randolph,2010,7376,Evansville Dog Pound,Evansville,62242,Animal Control,0,0,0,0,0,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,1900,Randolph,2011,Evansville Dog Pound,Evansville,62242,Animal Control,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
196,1902,Randolph,2010,12697,Gunner's Run Rescue,Ruma,62278,Animal Shelter,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,1903,Randolph,2011,Gunner's Run Rescue,Ruma,62278,Animal Shelter,0,0,0,0,0,7,38,38,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0
197,1906,Randolph,2010,6969,Randolph County Animal Control,Sparta,62286,Animal Control,0,0,0,0,0,0,145,71,26,48,0,0,36,12,2,22,0,0,0,0,0,0,0,181,83,28,70,1907,Randolph,2011,Randolph County Animal Control,Sparta,62286,Animal Control,0,0,0,0,0,0,134,72,24,36,0,0,23,12,4,7,0,0,0,0,0,0,0,157,84,28,43
198,1909,Randolph,2010,10487,Randolph County Humane Society,Sparta,62286,Animal Shelter,0,0,0,0,0,0,190,49,4,10,0,0,51,18,14,4,0,0,0,0,0,0,0,241,67,18,14,1910,Randolph,2011,Randolph County Humane Society,Sparta,62286,Animal Shelter,0,0,0,0,0,16,102,77,4,4,33,8,14,12,0,1,9,0,0,0,0,0,0,116,89,4,5
199,1913,Randolph,2010,352,Sparta Animal Control,Sparta,62286,Animal Control,0,0,0,0,0,0,256,106,100,50,0,0,125,0,0,125,0,0,56,0,0,56,0,437,106,100,231,1914,Randolph,2011,Sparta Animal Control,Sparta,62286,Animal Control,0,0,0,0,0,0,98,10,0,42,0,0,72,0,0,72,0,0,0,0,0,0,0,170,10,0,114
200,1916,Randolph,2010,7682,Steelville Animal Control,Steeleville,62288,Animal Control,0,0,0,0,0,0,6,0,6,0,0,0,9,0,0,9,0,0,30,0,0,30,0,45,0,6,39,1917,Randolph,2011,Steelville Animal Control,Steeleville,62288,Animal Control,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,3,6
201,1919,Randolph,2010,7619,Tilden Animal Control,Tilden,62292,Animal Control,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,1920,Randolph,2011,Tilden Animal Control,Tilden,62292,Kennel Operator,0,0,0,0,0,0,6,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,1,6,1
202,1941,Richland,2010,8645,Humane Society of Olney Area,Olney,62450,Animal Shelter,0,0,0,0,0,0,58,39,18,1,0,0,44,29,11,4,0,0,3,3,0,0,0,105,71,29,5,1942,Richland,2011,Humane Society of Olney Area,Olney,62450,Animal Shelter,0,0,0,0,0,0,67,46,21,1,0,0,56,38,18,3,0,0,3,3,0,0,0,126,87,39,4
203,1944,Richland,2010,356,Richland County Animal Control Center,Olney,62450,Animal Control,0,0,0,0,0,0,418,10,49,94,0,0,259,1,1,46,0,0,0,0,0,0,0,677,11,50,140,1945,Richland,2011,Richland County Animal Control Center,Olney,62450,Animal Control,0,0,0,0,0,12,391,9,62,63,12,7,370,3,1,225,7,0,1,1,0,0,0,762,13,63,288
204,1952,Rock Island,2010,6357,Animal Aid Humane Society Inc.,Moline,61265,Animal Shelter,0,0,0,0,0,0,33,40,1,0,0,0,307,314,1,0,0,0,0,0,0,0,0,340,354,2,0,1953,Rock Island,2011,Animal Aid Humane Society Inc.,Moline,61265,Animal Shelter,0,0,0,0,0,5,43,43,0,0,5,80,252,275,0,0,57,0,0,0,0,0,0,295,318,0,0
205,1955,Rock Island,2010,4875,City of Silvis,Silvis,61282,Animal Control,0,0,0,0,0,0,63,0,41,0,0,0,20,1,2,0,0,0,1,0,0,0,0,84,1,43,0,1956,Rock Island,2011,City of Silvis,Silvis,61282,Animal Control,0,0,0,0,0,0,31,0,20,0,0,0,20,1,3,0,0,0,0,0,0,0,0,51,1,23,0
206,1958,Rock Island,2010,12090,Miss Valley German Shepherd Dog Rescue,Moline,61265,Animal Shelter,0,0,0,0,0,0,61,57,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,61,57,7,2,1959,Rock Island,2011,Miss Valley German Shepherd Dog Rescue,Moline,61265,Animal Shelter,0,0,0,0,0,7,51,53,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,51,53,0,2
207,1961,Rock Island,2010,5297,Quad City Animal Welfare Center,Milan,61264,Animal Shelter,390,41,159,109,5,0,434,431,2,2,0,0,290,268,0,8,0,0,5,5,0,0,0,729,704,2,10,1962,Rock Island,2011,Quad City Animal Welfare Center,Milan,61264,Animal Shelter,350,59,141,106,6,35,411,409,4,1,26,90,260,247,0,12,77,0,6,6,0,0,0,677,662,4,13
208,1964,Rock Island,2010,12028,Rock Island County Animal Care & Control,Moline,61265,Animal Control,0,0,0,0,0,0,2307,1782,876,528,0,0,1894,902,39,868,0,0,74,25,4,39,0,4275,2709,919,1435,1965,Rock Island,2011,Rock Island County Animal Care & Control,Moline,61265,Animal Control,0,0,0,0,0,0,2192,841,818,513,15,0,1858,995,32,848,50,0,75,28,5,42,0,4125,1864,855,1403
209,1976,Saline,2010,4465,Saline County Animal Control,Harrisburg,62946,Animal Control,0,0,0,0,0,0,642,5,61,319,0,0,371,0,0,344,0,0,0,0,0,0,0,1013,5,61,663,1977,Saline,2011,Saline County Animal Control,Harrisburg,62946,Animal Control,0,0,0,0,0,10,531,5,61,261,10,0,283,1,1,253,0,0,0,0,0,0,0,814,6,62,514
210,1983,Sangamon,2010,7071,Animal Protective League,Springfield,62702,Animal Shelter,0,0,0,0,0,0,558,565,16,7,0,0,946,1031,4,31,0,0,0,0,0,0,0,1504,1596,20,38,1984,Sangamon,2011,Animal Protective League,Springfield,62702,Animal Shelter,0,0,0,0,0,299,409,521,11,8,168,122,743,1028,10,78,319,0,0,0,0,0,0,1152,1549,21,86
211,1986,Sangamon,2010,13501,Canine Solutions Rescue,Rochester,62563,Animal Shelter,30,11,0,0,0,0,41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,43,0,0,1987,Sangamon,2011,Canine Solutions Rescue,Rochester,62563,Animal Shelter,40,10,0,0,0,2,48,44,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,48,44,0,0
