,index1_x,County_x,Year_x,ShelterID,BusName_x,City_x,Zip_x,License Type_x,DogSold_x,PupSold_x,CatSold_x,KitSold_x,ExoticSold_x,BegInvDog_x,DogRec_x,DogAdopt_x,DogReclaim_x,DogEuth_x,EndInvDogs_x,BegInvCat_x,CatRec_x,CatsAdopt_x,CatsReclaim_x,CatEuth_x,EndInvCats_x,BegInvOther_x,OtherRec_x,OtherAdopt_x,OtherReclaim_x,OtherEuth_x,EndInvOther_x,AllRec_x,AllAdopt_x,AllReclaim_x,AllEuth_x,index1_y,County_y,Year_y,BusName_y,City_y,Zip_y,License Type_y,DogSold_y,PupSold_y,CatSold_y,KitSold_y,ExoticSold_y,BegInvDog_y,DogRec_y,DogAdopt_y,DogReclaim_y,DogEuth_y,EndInvDogs_y,BegInvCat_y,CatRec_y,CatsAdopt_y,CatsReclaim_y,CatEuth_y,EndInvCats_y,BegInvOther_y,OtherRec_y,OtherAdopt_y,OtherReclaim_y,OtherEuth_y,EndInvOther_y,AllRec_y,AllAdopt_y,AllReclaim_y,AllEuth_y
243,2211,Whiteside,2010,11755,Happy Tails Inc.,Rock Falls,61071,Animal Shelter,0,0,0,0,0,0,40,20,15,3,0,0,20,50,2,6,0,0,0,0,0,0,0,60,70,17,9,2210,Whiteside,2012,Happy Tails Inc.,Rock Falls,61071,Animal Shelter,0,0,0,0,0,31,35,56,0,2,8,132,110,153,0,4,85,0,0,0,0,0,0,145,209,0,6
244,2213,Whiteside,2010,10093,Village of Tampico,Tampico,61283,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2212,Whiteside,2012,Village of Tampico,Tampico,61283,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,2216,Whiteside,2010,7583,Whiteside County Pound,Rock Falls,61071,Animal Control,0,0,0,0,0,0,518,32,244,206,0,0,252,9,5,198,0,0,0,0,0,0,0,770,41,249,404,2215,Whiteside,2012,Whiteside County Pound,Rock Falls,61071,Animal Control,0,0,0,0,0,0,393,23,217,125,0,0,182,2,12,146,0,0,0,0,0,0,0,575,25,229,271
246,2227,Will,2010,13677,Aloha (A Love Of Homeless Animals),Bolingbrook,60490,Animal Shelter,0,0,0,0,0,0,18,18,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,38,38,0,0,2226,Will,2012,Aloha (A Love Of Homeless Animals),Bolingbrook,60490,Animal Shelter,0,37,0,0,0,0,47,37,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,47,37,0,3
247,2230,Will,2010,13826,Angels On Wheels Animal Rescue NFP,Naperville,60564,0,11,58,3,62,0,0,74,69,0,0,0,0,66,65,0,0,0,0,0,0,0,0,0,140,134,0,0,2229,Will,2012,Angels On Wheels Animal Rescue NFP,Naperville,60564,Animal Shelter,55,123,4,48,0,5,185,178,0,0,7,1,53,53,0,0,1,0,0,0,0,0, ,238,231,0,0
248,2233,Will,2010,12078,Bernese Mountain Dog Club of NI Rescue,Shorewood,60431,Animal Shelter,6,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,2232,Will,2012,Bernese Mountain Dog Club of NI Rescue,Shorewood,60431,Animal Shelter,9,0,0,0,0,0,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,1
249,2236,Will,2010,4530,Bolingbrook Animal Control & Care,Bolingbrook,60440,Animal Control,0,0,0,0,0,0,410,70,305,11,0,0,221,123,11,22,0,0,12,12,0,0, ,643,205,316,33,2235,Will,2012,Bolingbrook Animal Control & Care,Bolingbrook,60440,Animal Control,0,0,0,0,0,5,347,75,214,20,3,3,162,137,14,45,17,0,0,0,0,0,0,509,212,228,65
250,2239,Will,2010,10409,C.O.P.E.,Joliet,60431,Animal Shelter,0,0,0,0,0,0,2,2,0,0,0,0,82,75,2,1,0,0,0,0,0,0, ,84,77,2,1,2238,Will,2012,C.O.P.E.,Joliet,60431,Animal Shelter,2,0,40,10,0,2,2,2,0,0,2,20,50,45,0,0,25,0,0,0,0,0,0,52,47,0,0
251,2242,Will,2010,13679,Critter Corral Guinea Pig Rescue,Crete,60417,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,175,0,5, ,200,175,0,5,2241,Will,2012,Critter Corral Guinea Pig Rescue,Crete,60417,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,279,292,0,28,127,279,292,0,28
252,2245,Will,2010,13662,Crossroads Shih Tzu Rescue Inc.,New Lenox,60451,Animal Shelter,0,0,0,0,0,0,85,78,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,85,78,0,2,2244,Will,2012,Crossroads Shih Tzu Rescue Inc.,New Lenox,60451,Animal Shelter,0,0,0,0,0,52,75,56,0,3,62,0,0,0,0,0,0,0,0,0,0,0,0,75,56,0,3
253,2250,Will,2010,13632,English Springer Rescue America Inc.,New Lenox,60451,Animal Shelter,0,0,0,0,0,0,88,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,83,0,1,2249,Will,2012,English Springer Rescue America Inc.,New Lenox,60451,Animal Shelter,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0
254,2253,Will,2010,4363,Frankfort TWP. Animal Control,Frankfort,60423,Animal Control,0,0,0,0,0,0,190,20,170,0,0,0,45,27,8,10,0,0,15,0,0,15,0,250,47,178,25,2252,Will,2012,Frankfort TWP. Animal Control,Frankfort,60423,Animal Control,0,0,0,0,0,0,115,15,99,1,0,0,49,32,11,6,0,0,9,3,2,4,0,173,50,112,11
255,2256,Will,2010,11779,Friends For Life Animal Rescue Inc.,Beecher,60401,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2255,Will,2012,Friends For Life Animal Rescue Inc.,Beecher,60401,Animal Shelter,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0
256,2256,Will,2010,11779,Friends For Life Animal Rescue Inc.,Beecher,60401,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2257,Will,2012,Friends For Life Animal Rescue Inc.,Beecher,60401,Animal Shelter,0,0,0,0,0,2,1,0,0,0,3,3,0,0,0,0,3,5,2,0,0,0,7,3,0,0,0
257,2263,Will,2010,13892,Great Lakes Mastiff Rescue,Bolingbrook,60490,Animal Shelter,0,0,0,0,0,0,115,70,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,115,70,0,27,2261,Will,2012,Great Lakes Mastiff Rescue,Bolingbrook,60440,Animal Shelter,0,0,0,0,0,4,22,21,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,2
258,2266,Will,2010,11247,Greater Chicago Caged Bird Club,Lockport,60441,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,117,0,3, ,133,117,0,3,2264,Will,2012,Greater Chicago Caged Bird Club,Villa Park,60181,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,521,524,0,5,19,521,524,0,5
259,2268,Will,2010,13180,H.A.P.P.E Parrots Rescue Inc.,Bolingbrook,60440,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,2,1, ,21,11,2,1,2267,Will,2012,H.A.P.P.E Parrots Rescue Inc.,Bolingbrook,60440,Animal Shelter,1,0,0,0,27,0,4,1,2,1,0,0,0,0,0,0,0,6,51,27,2,3,6,55,28,4,4
260,2271,Will,2010,11000,Help Save Pets,Plainfield,60544,Animal Shelter,0,0,0,0,0,0,689,624,0,23,0,0,292,271,0,10,0,0,0,0,0,0,0,981,895,0,33,2270,Will,2012,Help Save Pets,Plainfield,60544,Animal Shelter,0,0,0,0,0,32,651,624,0,19,40,15,337,318,0,6,28,0,0,0,0,0,0,988,942,0,25
261,2275,Will,2010,13473,Homeless Animal Rescue Team,Plainfield,60586,Animal Shelter,0,0,0,0,0,0,126,118,0,5,0,0,7,6,0,0,10,0,0,0,0,0,0,133,124,0,5,2274,Will,2012,Homeless Animal Rescue Team,Joliet,60404,Animal Shelter,154,83,0,23,0,13,258,37,0,2,32,2,31,23,0,0,10,0,0,0,0,0,0,289,60,0,2
262,2278,Will,2010,8568,Homes For Huskies,Lockport,60441,Animal Shelter,12,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,12,12,0,0,2277,Will,2012,Homes For Huskies,Lockport,60441,Animal Shelter,10,0,0,0,0,11,10,10,1,0,10,0,0,0,0,0,0,0,0,0,0,0, ,10,10,1,0
263,2281,Will,2010,13646,Hope 4 Paws Rescue,Plainfield,60586,Animal Shelter,79,39,0,3,0,0,120,118,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,120,118,0,2,2280,Will,2012,Hope 4 Paws Rescue,Plainfield,60586,Animal Shelter,117,59,0,3,0,3,178,176,0,2,2,0,3,3,0,0,0,0,0,0,0,0,0,181,179,0,2
264,2284,Will,2010,9040,Humane Haven Animal Shelter,Bolingbrook,60440,Animal Shelter,0,0,0,0,0,0,42,24,0,3,0,0,99,127,0,2,0,0,0,0,0,0,0,141,151,0,5,2283,Will,2012,Humane Haven Animal Shelter,Bolingbrook,60440,Animal Shelter,0,0,0,0,0,5,30,26,0,2,7,15,95,82,0,4,24,0,0,0,0,0,0,125,108,0,6
265,2287,Will,2010,4714,Joliet TWP Animal Control Center,Joliet,60436,Animal Control,0,0,0,0,0,0,963,333,350,280,0,0,876,264,16,596,0,0,9,7,0,2, ,1848,604,366,878,2286,Will,2012,Joliet TWP Animal Control Center,Joliet,60436,Animal Control,0,0,0,0,0,39,1228,460,438,337,32,50,968,248,25,714,31,1,16,11,0,3,3,2212,719,463,1054
266,2290,Will,2010,14074,Kings Promise All Breed Rescue,Frankfort,60423,Animal Shelter,13,21,0,0,0,0,37,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,37,34,0,0,2289,Will,2012,Kings Promise All Breed Rescue,Peotone,60468,Animal Shelter,2,19,0,0,0,2,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,0,0
267,2294,Will,2010,13512,Making A Difference Rescue,Channahon,60410,Animal Shelter,0,0,0,0,0,0,59,48,0,0,0,0,10,5,0,0,0,0,0,0,0,0, ,69,53,0,0,2293,Will,2012,Making A Difference Rescue,Channahon,60410,Animal Shelter,0,0,0,0,0,15,48,46,0,1,16,9,8,7,0,0,10,0,1,0,0,0,1,57,53,0,1
268,2298,Will,2010,13586,NAWS,Mokena,60048,Animal Shelter,0,0,0,0,0,0,150,140,0,0,0,0,100,90,0,0,0,0,0,0,0,0, ,250,230,0,0,2297,Will,2012,NAWS,Mokena,60048,Animal Shelter,0,0,0,0,0,25,109,102,0,0,32,54,130,142,0,0,42,0,0,0,0,0,0,239,244,0,0
269,2304,Will,2010,13899,Romeoville Humane Society,Romeoville,60446,Animal Shelter,0,0,0,0,0,0,31,10,0,0,0,0,39,8,0,1,0,0,0,0,0,0, ,70,18,0,1,2303,Will,2012,Romeoville Humane Society,Romeoville,60446,Animal Shelter,0,0,0,0,0,28,77,86,0,1,14,35,167,150,1,6,37,0,0,0,0,0,0,244,236,1,7
270,2309,Will,2010,9742,Shih Tzu Rescue,Homer Glen,60491,Animal Shelter,0,0,0,0,0,0,18,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,0,1,2308,Will,2012,Shih Tzu Rescue,Homer Glen,60491,Animal Shelter,0,0,0,0,0,18,24,26,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,24,26,0,1
271,2315,Will,2010,486,TLC Animal Shelter & Humane Society,Homer Glen,60491,Animal Shelter,0,0,0,0,0,0,1026,951,35,40,0,0,497,396,14,87,0,0,107,82,0,25, ,1630,1429,49,152,2314,Will,2012,TLC Animal Shelter & Humane Society,Homer Glen,60491,Animal Shelter,0,0,0,0,0,14,988,982,3,3,14,10,345,332,1,12,10,2,44,32,0,4,10,1377,1346,4,19
272,2318,Will,2010,3595,Village of Romeoville ,Romeoville,60446,Animal Control,0,0,0,0,0,0,253,48,205,0,0,0,54,48,5,1,0,0,0,0,0,0, ,307,96,210,1,2317,Will,2012,Village of Romeoville ,Romeoville,60446,Animal Control,0,0,0,0,0,0,225,53,171,1,0,0,50,45,3,2,0,0,0,0,0,0,0,275,98,174,3
273,2322,Will,2010,3874,Will County Humane Society,Shorewood,60404,Animal Shelter,0,0,0,0,0,0,128,127,0,1,0,0,93,125,2,0,0,0,3,3,0,0, ,224,255,2,1,2321,Will,2012,Will County Humane Society,Shorewood,60404,Animal Shelter,131,16,36,13,6,27,149,147,0,2,29,74,31,29,0,0,76,3,4,6,0,0,1,184,182,0,2
274,2325,Will,2010,13841,Wire Fox Terrier Rescue Midwest,Mokena,60448,Animal Shelter,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,2324,Will,2012,Wire Fox Terrier Rescue Midwest,Mokena,60448,Animal Shelter,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0
275,2409,Williamson,2010,2354,City of Marion,Marion,62959,Animal Control,0,0,0,0,0,0,450,115,80,2,0,0,200,30,5,50,0,0,0,0,0,0, ,650,145,85,52,2408,Williamson,2012,City of Marion,Marion,62959,Animal Control,0,0,0,0,0,0,195,32,69,9,27,0,122,13,0,15,37,0,0,0,0,0,0,317,45,69,24
276,2414,Williamson,2010,5619,Williamson County Animal Control,Marion,62959,Animal Control,0,0,0,0,0,0,642,332,117,193,0,0,18,0,0,18,0,0,2,0,1,1, ,662,332,118,212,2413,Williamson,2012,Williamson County Animal Control,Marion,62959,Animal Control,0,0,0,0,0,25,642,358,153,131,30,0,8,0,0,8,0,0,10,0,0,10,0,660,358,153,149
277,2419,Williamson,2010,8392,Herrin Animal Control,Herrin,62948,Animal Control,0,0,0,0,0,0,78,0,19,36,0,0,101,0,16,59,0,0,0,0,0,0,0,179,0,35,95,2418,Williamson,2012,Herrin Animal Control,Herrin,62948,Animal Control,0,0,0,0,0,215,41,0,35,0,156,141,28,0,11,0,158,0,0,0,0,0,0,69,0,46,0
278,2424,Williamson,2010,13299,Marion Regional Humane Society,Marion,62959,Animal Shelter,0,0,0,0,0,0,303,32,0,0,0,0,38,54,0,0,0,0,8,2,0,0,0,349,88,0,0,2423,Williamson,2012,Marion Regional Humane Society,Marion,62959,Animal Shelter,0,0,0,0,0,24,129,28,0,0,24,130,57,42,0,0,99,2,35,2,0,0,0,221,72,0,0
279,2430,Winnebago,2010,14064,"Good Shepherd Animal Sanctuary, INC.",Rockford,61103,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2428,Winnebago,2012,"Good Shepherd Animal Sanctuary, INC.",Machesney Park,61115,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,2432,Winnebago,2010,4777,Noah's Ark Animal Sanctuary Inc.,Rockford,61107,Animal Shelter,0,0,0,0,0,0,209,189,5,0,0,0,148,121,0,0,0,0,1,1,0,0, ,358,311,5,0,2431,Winnebago,2012,Noah's Ark Animal Sanctuary Inc.,Rockford,61107,Animal Shelter,121,98,24,106,0,8,242,219,17,6,8,31,145,130,3,2,41,0,0,0,0,0,0,387,349,20,8
281,2437,Winnebago,2010,13587,Robinson Parrot Rescue,Rockford,61103,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0, ,0,7,0,0,2436,Winnebago,2012,Robinson Parrot Rescue,Rockford,61103,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,1,6,5,0,0
282,2440,Winnebago,2010,8604,The Cat's Pause,Cherry Valley,61016,Animal Shelter,0,0,5,0,0,0,0,0,0,0,0,0,9,5,0,16,0,0,0,0,0,0,0,9,5,0,16,2439,Winnebago,2012,The Cat's Pause,Cherry Valley,61016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,2443,Winnebago,2010,5140,Winnebago County Animal Services,Rockford,61103,Animal Control,0,0,0,0,0,0,3621,759,1014,1433,0,0,4674,660,77,3513,0,0,2012,59,20,987,0,10307,1478,1111,5933,2442,Winnebago,2012,Winnebago County Animal Services,Rockford,61103,Animal Control,0,0,0,0,0,65,3083,776,921,1196,88,95,3837,825,79,2857,71,1,1470,34,7,1123,3,8390,1635,1007,5176
284,2460,Woodford,2010,10437,City of El Paso,El Paso,61738,Animal Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,2459,Woodford,2012,City of El Paso,El Paso,61738,Animal Control,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0
285,2463,Woodford,2010,4437,City of Minonk,Minonk,61760,Animal Control,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,0,2462,Woodford,2012,City of Minonk,Minonk,61760,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
286,2466,Woodford,2010,13950,Hope Floats Animal Rescue,El Paso,61738,Animal Shelter,0,0,0,0,0,0,68,44,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,68,44,12,4,2465,Woodford,2012,Hope Floats Animal Rescue,El Paso,61738,Animal Shelter,0,0,0,0,0,8,2,2,0,0,8,0,24,24,0,0,0,0,0,0,0,0,0,26,26,0,0
287,2469,Woodford,2010,5200,Steffen Dr. J. R. ,Goodfield,61742,Animal Control,0,0,0,0,0,0,140,60,70,10,0,0,10,2,3,5,0,0,0,0,0,0,0,150,62,73,15,2468,Woodford,2012,Steffen Dr. J. R. ,Goodfield,61742,Animal Control,0,0,0,0,0,0,30,3,15,11,1,0,5,1,2,3,0,0,0,0,0,0,0,35,4,17,14
