,index1_x,County_x,Year_x,ShelterID,BusName_x,City_x,Zip_x,License Type_x,DogSold_x,PupSold_x,CatSold_x,KitSold_x,ExoticSold_x,BegInvDog_x,DogRec_x,DogAdopt_x,DogReclaim_x,DogEuth_x,EndInvDogs_x,BegInvCat_x,CatRec_x,CatsAdopt_x,CatsReclaim_x,CatEuth_x,EndInvCats_x,BegInvOther_x,OtherRec_x,OtherAdopt_x,OtherReclaim_x,OtherEuth_x,EndInvOther_x,AllRec_x,AllAdopt_x,AllReclaim_x,AllEuth_x,index1_y,County_y,Year_y,BusName_y,City_y,Zip_y,License Type_y,DogSold_y,PupSold_y,CatSold_y,KitSold_y,ExoticSold_y,BegInvDog_y,DogRec_y,DogAdopt_y,DogReclaim_y,DogEuth_y,EndInvDogs_y,BegInvCat_y,CatRec_y,CatsAdopt_y,CatsReclaim_y,CatEuth_y,EndInvCats_y,BegInvOther_y,OtherRec_y,OtherAdopt_y,OtherReclaim_y,OtherEuth_y,EndInvOther_y,AllRec_y,AllAdopt_y,AllReclaim_y,AllEuth_y
67,885,Grundy,2010,7683,Gundy County Humane Society,Coal City,60416,Animal Shelter,0,0,0,0,0,0,63,57,1,0,0,0,19,12,0,4,0,0,0,0,0,0,0,82,69,1,4,894,Grundy,2014,Grundy County Humane Society,Coal City,60416-1071,0,0,0,0,0,0,0,16,15,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,19,18,1,0
68,888,Grundy,2010,8514,Just Animals Placement Service,Mazon,60444,Animal Shelter,85,47,142,161,0,0,99,132,3,3,0,0,212,303,2,7,0,0,0,0,0,0,0,311,435,5,10,895,Grundy,2014,Just Animals Placement Service,Mazon,60444-3705,Animal Shelter,26,13,85,284,0,10,41,39,0,0,12,74,368,369,0,6,67,0,0,0,0,0,0,409,408,0,6
69,901,Hamilton,2010,5801,City of Mcleansboro,Mcleansboro,62859,Animal Control,0,0,0,0,0,0,45,32,13,0,0,0,14,14,0,0,0,0,0,0,0,0,0,59,46,13,0,904,Hamilton,2014,City of McLeansboro,McLeansboro,62859-1143,Animal Shelter,0,0,0,0,0,1,59,34,13,9,3,0,13,8,0,5,0,0,0,0,0,0,0,72,42,13,14
70,906,Hancock,2010,1520,Hancock County Dog Pound,Basco,62313,Animal Control,0,0,0,0,0,0,349,222,57,70,0,0,0,0,0,0,0,0,0,0,0,0,0,349,222,57,70,919,Hancock,2014,Hancock County Dog Pound,Basco,62313-2110,Animal Control Facility,0,0,0,0,0,0,168,97,42,29,0,0,0,0,0,0,0,0,0,0,0,0,0,168,97,42,29
71,908,Hancock,2010,10626,Hearts of Hancock Humane Society,Carthage,62321,Animal Shelter,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,917,Hancock,2014,Hearts of Hancock Humane Society,Carthage,62321-0175,Animal Shelter,0,0,0,0,0,4,13,14,0,0,3,22,20,15,0,2,25,0,0,0,0,0,0,33,29,0,2
72,914,Hancock,2010,13923,West Hancock Canine Rescue,Nauvoo,62354,Animal Shelter,0,0,0,0,0,0,191,4,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,197,4,1,0,918,Hancock,2014,West Hancock Canine Rescue,Hamilton,62341-0288,Animal Shelter,0,0,0,0,0,0,43,37,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,43,37,0,0
73,923,Hardin,2010,8564,City of Rosiclare,Rosiclare,62982,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,926,Hardin,2014,City of Rosiclare,Rosiclare,62982-0578,Animal Control Facility,0,0,0,0,0,0,14,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,5,4,0
74,928,Henderson,2010,4651,Henderson County Dog Pound,Oquawka,61469,Animal Control,0,0,0,0,0,0,88,42,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,42,46,0,931,Henderson,2014,Henderson County Dog Pound,Oquawka,61469-0308,0,0,0,0,0,0,0,86,14,58,14,0,0,0,0,0,0,0,0,0,0,0,0,0,86,14,58,14
75,933,Henry,2010,8088,City of Colona,Colona,61241,Animal Control,0,0,0,0,0,0,87,23,63,1,0,0,22,19,0,3,0,0,0,0,0,0,0,109,42,63,4,956,Henry,2014,City of Colona,Colona,61241-0170,Animal Control Facility,0,0,0,0,0,0,40,8,32,0,0,0,25,21,4,0,0,0,0,0,0,0,0,65,29,36,0
76,936,Henry,2010,5196,Geneseo Police Department,Geneseo,61254,Animal Control,0,0,0,0,0,0,36,6,30,0,0,0,26,21,5,0,0,0,0,0,0,0,0,62,27,35,0,957,Henry,2014,Geneseo Police Department,Geneseo,61254-2128,Animal Control Facility,0,0,0,0,0,0,22,0,22,0,0,0,12,9,3,0,0,0,0,0,0,0,0,34,9,25,0
77,940,Henry,2010,12142,Henry CO Humane Society Geneseo Chapter,Genoseo,61254,Animal Shelter,0,0,0,0,0,0,45,44,0,1,0,0,286,304,0,8,0,0,0,0,0,0,0,331,348,0,9,953,Henry,2014,Henry CO Humane Society Geneseo Chapter,Geneseo,61254-8314,Animal Shelter,0,0,0,0,0,3,24,25,0,0,3,67,195,198,0,12,52,0,0,0,0,0,0,219,223,0,12
78,942,Henry,2010,6355,Henry CO Humane Society Kewanee Chapter,Kewanee,61443,Animal Shelter,0,0,0,0,0,0,90,115,0,5,0,0,61,90,0,15,0,0,0,0,0,0,0,151,205,0,20,954,Henry,2014,Henry CO Humane Society Kewanee,Kewanee,61443-0695,Animal Shelter,0,0,0,0,0,10,70,73,0,1,6,75,39,48,0,15,51,0,0,0,0,0,0,109,121,0,16
79,946,Henry,2010,5008,Henry County Animal Shelter,Cambridge,61238,Animal Control,0,0,0,0,0,0,119,45,70,4,0,0,23,19,0,4,0,0,0,0,0,11,0,142,64,70,19,958,Henry,2014,Henry County Animal Shelter,Cambridge,61238-0153,Animal Control Facility,0,0,0,0,0,0,85,39,40,6,0,0,45,41,0,4,0,0,0,0,0,0,0,130,80,40,10
80,948,Henry,2010,4988,Kewanee Animal Control Facility,Kewanee,61443,Animal Control,0,0,0,0,0,0,245,80,114,46,0,0,245,72,4,190,0,0,2,2,0,0,0,492,154,118,236,959,Henry,2014,Kewanee Animal Control Facility,Kewanee,61443,Animal Control Facility,0,0,0,0,0,0,145,49,87,9,0,0,184,89,0,95,0,0,1,1,0,0,0,330,139,87,104
81,964,Iroquois,2010,13793,Iroquois County Animal Rescue NFP,Iroquois,60945,Animal Shelter,0,0,176,40,0,0,0,0,0,0,0,0,304,216,2,4,0,0,0,0,0,0,0,304,216,2,4,976,Iroquois,2014,"Iroquois County Animal Rescue, NFP",Iroquois,60945,Animal Shelter,13,0,92,42,0,7,10,13,0,0,4,80,58,134,3,1,15,0,0,0,0,0,0,68,147,3,1
82,969,Iroquois,2010,5477,Village of Onarga,Onarga,60955,Animal Control,0,0,0,0,0,0,5,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,7,977,Iroquois,2014,Village of Onarga,Onarga,60955-0100,Animal Control Facility,0,0,0,0,0,0,11,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,6
83,980,Jackson,2010,204,Humane Society of Southern Illinois,Carbondale,62903,Animal Shelter,0,0,0,0,0,0,1159,126,189,550,0,0,1418,99,22,1029,0,0,150,15,0,85,0,2727,240,211,1664,991,Jackson,2014,Humane Society of Southern Illinois,Carbondale,62903-0291,Animal Shelter,0,0,0,0,0,21,787,117,197,342,16,33,1236,146,14,1038,27,0,79,5,0,43,1,2102,268,211,1423
84,983,Jackson,2010,13839,Midwest Animal Rescue Service,Murphysboro,62966,Animal Shelter,2,57,0,3,0,0,59,59,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,62,62,0,0,992,Jackson,2014,Midwest Animal Rescue Service,Murphysboro,62966-5337,Animal Shelter,5,107,2,2,0,12,143,113,0,0,43,5,7,5,0,0,7,3,1,1,0,0,3,151,119,0,0
85,986,Jackson,2010,12038,St. Francis Care,Murphysboro,62966,Animal Shelter,0,0,0,0,0,0,413,340,4,10,0,0,79,67,0,1,0,0,0,0,0,0,0,492,407,4,11,993,Jackson,2014,St. Francis Care,Murphysboro,62966-5212,Animal Shelter,0,0,0,0,0,58,500,455,2,34,67,26,150,150,0,3,23,0,0,0,0,0,0,650,605,2,37
86,1000,Jasper,2010,11194,Jasper County Animal Control,Newton,62448,Animal Control,0,0,0,0,0,0,151,1,64,86,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1,64,86,1003,Jasper,2014,Jasper County Animal Control,Newton,62448-1252,Animal Control Facility,0,0,0,0,0,0,96,0,41,55,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,41,55
87,1004,Jefferson,2010,11881,Australian Cattle Dog Rescue Of IL,Texico,62889,Dog Dealer,0,0,0,0,0,0,354,309,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,354,309,0,11,1018,Jefferson,2014,Australian Cattle Dog Rescue of IL,Texico,62889-2817,Animal Shelter,0,0,0,0,0,35,257,216,0,24,52,0,0,0,0,0,0,0,0,0,0,0,0,257,216,0,24
88,1008,Jefferson,2010,13827,Big Paws Little Paws Rescue,Texico,62889,Kennel Operator,0,0,0,0,0,0,51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,33,0,0,1019,Jefferson,2014,Big Paws Little Paws Rescue,Texico,62889,0,18,0,0,0,0,18,48,48,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0
89,1012,Jefferson,2010,13903,Domestic Animals In A Safe Haven (DASH),Centralia,62801,Animal Shelter,0,0,0,0,0,0,76,50,0,0,0,0,48,25,0,1,0,0,0,0,0,0,0,124,75,0,1,1020,Jefferson,2014,Domestic Animals In A Safe Haven (DASH),Centralia,62801,Animal Shelter,33,4,10,0,0,29,37,33,0,0,32,11,12,10,0,2,12,0,0,0,0,0,0,49,43,0,2
90,1012,Jefferson,2010,13903,Domestic Animals In A Safe Haven (DASH),Centralia,62801,Animal Shelter,0,0,0,0,0,0,76,50,0,0,0,0,48,25,0,1,0,0,0,0,0,0,0,124,75,0,1,1021,Jefferson,2014,Domestic Animals In A Safe Haven (DASH),Centralia,62801,Animal Shelter,33,4,10,0,0,29,37,33,0,0,32,11,12,10,0,2,12,0,0,0,0,0,0,49,43,0,2
91,1015,Jefferson,2010,5064,Jefferson Co. Animal Control,Mt. Vernon,62864,Animal Control,0,0,0,0,0,0,1211,163,524,524,0,0,919,40,11,869,0,0,0,0,0,0,0,2130,203,535,1393,1023,Jefferson,2014,Jefferson County Animal Control,Mount Vernon,62864-5215,Animal Control Facility,0,0,0,0,0,24,799,469,167,143,44,22,650,138,11,470,53,0,0,0,0,0,0,1449,607,178,613
92,1028,Jersey,2010,3850,Jerseyville Animal Control,Jerseyville,62052,Animal Control,0,0,0,0,0,0,111,0,22,89,0,0,65,0,4,61,0,0,0,0,0,0,0,176,0,26,150,1036,Jersey,2014,Jerseyville Animal Control,Jerseyville,62052-1842,Animal Control Facility,0,0,0,0,0,4,104,10,17,77,3,2,95,0,2,93,0,0,0,0,0,0,0,199,10,19,170
93,1049,Jodaviess,2010,9465,Safe Haven Humane Society,Elizabeth,61028,Animal Shelter,0,0,0,0,0,0,99,91,7,1,0,0,60,53,1,2,0,0,0,0,0,0,0,159,144,8,3,1043,Jo Daviess,2014,Safe Have Humane Society,Elizabeth,61028-9461,Animal Shelter,0,0,0,0,0,0,91,88,2,1,6,14,39,44,0,0,9,0,0,0,0,0,0,130,132,2,1
94,1053,Jodaviess,2010,4982,Village of Warren,Warren,61087,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1044,Jo Daviess,2014,Village of Warren,Warren,61087-0572,Animal Control Facility,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0
95,1056,Johnson,2010,10693,Goines Kennels,Vienna,62995,Animal Control Facility,0,0,0,0,0,0,431,0,72,359,0,0,28,0,0,28,0,0,0,0,0,0,0,459,0,72,387,1060,Johnson,2014,Goines Kennels,Vienna,62995-2615,Animal Control Facility,0,0,0,0,0,2,262,0,137,125,3,0,0,0,0,0,0,0,0,0,0,0,0,262,0,137,125
96,1064,Kane,2010,226,Anderson Animal Shelter,South Elgin,60177,Animal Shelter,0,0,0,0,0,0,297,224,48,30,0,0,520,414,8,33,0,0,0,1,0,0,0,817,639,56,63,1095,Kane,2014,Anderson Animal Shelter,South Elgin,60177-2399,Animal Shelter,0,0,0,0,0,55,578,461,45,20,73,131,625,582,12,39,60,0,23,6,0,1,13,1226,1049,57,60
97,1068,Kane,2010,3626,Aurora Animal Control & Care,Aurora,60506,Animal Control,0,0,0,0,0,0,1359,175,433,459,0,0,1693,111,33,828,0,0,1129,0,2,288,0,4181,286,468,1575,1115,Kane,2014,Aurora Animal Control & Care,Aurora,60506-5552,Animal Control Facility,589,0,519,0,0,37,1282,589,499,127,56,24,915,519,23,249,50,0,1321,0,3,259,0,3518,1108,525,635
98,1140,Kankakee,2010,4822,Kanakakee County Humane Society Inc.,Kankakee,60901,Animal Shelter,0,0,0,0,0,0,228,230,1,1,0,0,84,97,0,1,0,0,0,0,0,0,0,312,327,1,2,1162,Kankakee,2014,Kanakakee County Humane Society Inc.,Kankakee,60901,Animal Shelter,0,0,0,0,0,56,413,413,0,1,55,46,115,114,0,2,46,0,0,0,0,0,0,528,527,0,3
99,1143,Kankakee,2010,3970,Kankakee County Animal Control Center,Kankakee,60901,Animal Control,0,0,0,0,0,0,1065,413,257,395,0,0,385,160,7,418,0,0,81,41,7,33,0,1531,614,271,846,1168,Kankakee,2014,Kankakee County Animal Control,Kankakee,60901-9499,Animal Control Facility,0,0,0,0,0,0,664,228,197,214,15,0,339,180,6,142,35,0,105,55,4,43,0,1108,463,207,399
100,1146,Kankakee,2010,11653,New Beginnings For Cats,Bourbonnais,60914,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,168,280,0,36,0,0,0,0,0,0,0,168,280,0,36,1165,Kankakee,2014,New Beginnings for Cats,Bourbonnais,60914-4059,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,130,254,195,1,72,116,0,0,0,0,0,0,254,195,1,72
101,1159,Kankakee,2010,13825,Village of Manteno Animal Control,Manteno,60950,Animal Control,0,0,0,0,0,0,20,1,14,5,0,0,8,2,2,4,0,0,0,0,0,0,0,28,3,16,9,1169,Kankakee,2014,Village of Manteno Animal Control,Manteno,60950-1245,Animal Control Facility,0,0,0,0,0,0,21,3,15,3,0,0,2,2,0,0,0,0,0,0,0,0,0,23,5,15,3
102,1181,Kendall,2010,13789,Eye On The Sparrow,Plano,60545,0,0,0,0,0,0,0,253,250,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,253,250,1,2,1209,Kendall,2014,Eye on the Sparrow,Montgomery,60538-2461,0,159,38,12,28,0,31,171,197,2,3,21,16,32,40,0,0,8,0,0,0,0,0,0,203,237,2,3
103,1184,Kendall,2010,11945,Greater Chicago Cavalier Rescue,Yorkville,60560,Animal Shelter,0,0,0,0,0,0,68,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,56,0,0,1211,Kendall,2014,Greater Chicago Cavalier Rescue,Yorkville,60560-9571,Animal Shelter,0,0,0,0,0,9,104,83,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,104,83,0,3
104,1189,Kendall,2010,13987,Jellystone Bark's Rescue Rangers,Oswego,60543,Animal Shelter,20,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1213,Kendall,2014,Jellystone Bark's Rescue Rangers,Oswego,60543-7541,Animal Shelter,370,416,0,0,0,13,798,786,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,798,786,0,2
105,1192,Kendall,2010,478,Kendall County Animal Control,Yorkville,60560,Animal Control,198,1,44,39,0,0,363,199,80,28,0,0,134,83,1,0,0,0,0,0,0,0,0,497,282,81,28,1217,Kendall,2014,Kendall County Animal Control,Yorkville,60560-9271,Animal Control Facility,0,0,0,0,0,17,354,102,223,29,14,12,105,49,39,12,8,0,2,2,0,0,0,461,153,262,41
106,1197,Kendall,2010,9577,Recycled Rotts Inc.,Oswego,60543,Animal Shelter,0,0,0,0,0,0,111,97,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,111,97,0,12,1215,Kendall,2014,"Recycled Rotts, Inc.",Oswego,60543-1082,Animal Shelter,0,0,0,0,0,150,150,143,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,150,143,0,7
107,1204,Kendall,2010,10937,Western Irish Setter Club Inc.,Minooka,60447,Animal Shelter,0,0,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16,16,0,0,1216,Kendall,2014,"Western Irish Setter Club, Inc.",Minooka,60447-9635,Animal Shelter,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
108,1227,Knox,2010,13761,Guardian Angels Humane Society,Galesburg,61401,Animal Shelter,0,0,0,0,0,0,13,13,0,0,0,0,102,78,0,0,0,0,5,7,0,0,0,120,98,0,0,1238,Knox,2014,Guardian Angels Humane Society,Galesburg,61401-1445,Animal Shelter,0,0,0,0,0,4,8,9,0,0,3,39,16,25,0,0,30,3,2,0,0,0,5,26,34,0,0
109,1231,Knox,2010,7871,Knox County Humane Society,Galesburg,61401-9770,Animal Shelter,433,71,246,63,0,0,769,504,202,37,0,0,517,309,6,121,0,0,0,0,0,0,0,1286,813,208,158,1237,Knox,2014,Knox County Humane Society,Galesburg,61401,Animal Shelter,0,0,0,0,0,0,680,492,118,9,0,0,466,334,11,11,0,0,2,2,0,0,0,1148,828,129,20
110,1234,Knox,2010,8448,Knoxville Animal Control,Knoxville,61448,Animal Control,0,0,0,0,0,0,26,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,24,0,1239,Knox,2014,Knoxville Animal Control,Knoxville,61448,Animal Control Facility,0,0,0,0,0,0,11,0,11,0,0,0,2,0,2,0,0,0,0,0,0,0,0,13,0,13,0
111,1235,Knox,2010,13922,River King Newfoundland Club Rescue,Brighton,62012,Animal Shelter,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1501,Macoupin,2014,River King Newfoundland Club Rescue,Brighton,62012-1550,Animal Shelter,0,0,0,0,0,0,6,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0
112,1351,Lasalle,2010,13358,City of Streator Animal Control,Streator,61364,Animal Control,0,0,0,0,0,0,90,0,80,10,0,0,75,0,0,75,0,0,0,0,0,0,0,165,0,80,85,1378,LaSalle,2014,City of Streator Animal Control,Streator,61364-2996,Animal Control Facility,0,0,0,0,0,0,86,24,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,86,24,59,3
113,1355,Lasalle,2010,10281,Illinois Valley Animal Rescue,Lasalle,61301,Animal Shelter,0,0,0,0,0,0,275,225,35,15,0,0,600,100,15,485,0,0,2,0,2,0,0,877,325,52,500,1372,LaSalle,2014,"Illinois Valley Animal Rescue, Inc.",LaSalle,61301,Animal Shelter,0,0,0,0,0,62,392,298,70,36,50,298,475,251,12,201,309,0,0,0,0,0,0,867,549,82,237
114,1357,LaSalle,2010,13822,Illinois Valley Cat Taxi,Mendota,61342,Animal Shelter,0,0,0,0,0,0,3,3,0,0,0,0,238,230,0,0,0,0,0,0,0,0,0,241,233,0,0,1377,LaSalle,2014,Safe House Animal Rescue League NFP,Dalzell,61320-9717,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,40,147,132,1,14,40,0,0,0,0,0,0,147,132,1,14
115,1363,Lasalle,2010,8073,Pet Project Inc.,Marseilles,61341,Animal Shelter,0,0,0,0,0,0,178,171,0,0,0,0,73,45,0,1,0,0,0,0,0,0,0,251,216,0,1,1375,LaSalle,2014,"Pet Project, Inc.",Marseilles,61341-9540,Animal Shelter,0,0,0,0,0,8,120,119,1,1,7,15,146,137,0,2,22,0,0,0,0,0,0,266,256,1,3
116,1386,Lawrence,2010,5422,Lawrence County Animal Control,Lawrenceville,62439,Animal Control,0,0,0,0,0,0,175,16,37,6,0,0,142,3,4,33,0,0,0,0,0,0,0,317,19,41,39,1396,Lawrence,2014,Lawrence County Animal Control,Lawrenceville,62439,Animal Control Facility,0,0,0,0,0,3,104,5,25,3,5,0,41,0,0,8,9,0,0,0,0,0,0,145,5,25,11
117,1389,Lawrence,2010,8603,Lawrence County Humane Society (CATS),Lawrenceville,62439,Animal Shelter,55,15,13,10,0,0,271,55,18,12,0,0,179,23,5,15,0,0,0,0,0,0,0,450,78,23,27,1394,Lawrence,2014,Lawrence County Humane Society (CATS),Lawrenceville,62439,Animal Shelter,0,0,20,0,0,0,0,0,0,0,0,0,61,20,5,41,75,0,0,0,0,0,0,61,20,5,41
118,1401,Lee,2010,8565,City of Amboy,Amboy,61310,Animal Control,0,0,0,0,0,0,13,1,12,0,0,0,15,0,1,14,0,0,0,0,0,0,0,28,1,13,14,1416,Lee,2014,City of Amboy,Amboy,61310-1439,Animal Control Facility,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
119,1404,Lee,2010,6062,Granny Rose Animal Shelter,Dixon,61021,Animal Shelter,0,0,0,0,0,0,75,73,0,0,0,0,66,78,2,1,0,0,0,0,0,0,0,141,151,2,1,1414,Lee,2014,Granny Rose Animal Shelter,Dixon,61021-8417,Animal Shelter,0,0,0,0,0,16,71,67,0,0,20,22,58,54,1,1,24,0,0,0,0,0,0,129,121,1,1
120,1407,Lee,2010,2410,Lee County Animal Control,Dixon,61021,Animal Control,0,0,0,0,0,0,252,121,96,34,0,0,5,0,4,1,0,0,0,0,0,0,0,257,121,100,35,1417,Lee,2014,Lee County Animal Control,Dixon,61021,Animal Control Facility,0,0,0,0,0,0,246,46,61,5,0,0,23,4,7,0,0,0,0,0,0,0,0,269,50,68,5
121,1410,Lee,2010,5490,Sauk Valley Humane Soc Inc,Mendota,61342,Animal Shelter,2,0,3,1,0,0,8,2,6,0,0,0,11,3,1,5,0,0,0,0,0,0,0,19,5,7,5,1415,Lee,2014,"Sauk Valley Humane Society, Inc.",Mendota,61342-8908,Animal Shelter,3,0,5,0,0,0,2,3,0,1,8,0,7,5,0,3,52,0,0,0,0,0,0,9,8,0,4
122,1421,Livingston,2010,10364,Guardian Angel Basset Rescue Inc.,Dwight,60420,Animal Shelter,0,0,0,0,0,0,220,200,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,220,200,5,5,1434,Livingston,2014,"Guardian Angel Basset Rescue, Inc.",Dwight,60420-1009,Animal Shelter,0,0,0,0,0,5,180,166,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,180,166,0,3
123,1424,Livingston,2010,13734,Livco Animal Control Inc.,Fairbury,61739,Animal Control,0,0,0,0,0,0,189,99,73,17,0,0,27,0,16,11,0,0,12,12,0,0,0,228,111,89,28,1436,Livingston,2014,Livingston County Animal Control,Pontiac,61764-0154,Animal Control Facility,0,0,0,0,0,12,140,57,84,11,4,0,0,0,0,0,0,0,0,0,0,0,0,140,57,84,11
124,1427,Livingston,2010,9427,Livingston County Humane Society,Pontiac,61764,Animal Shelter,0,0,0,0,0,0,201,142,0,14,0,0,187,102,0,9,0,0,0,0,0,0,0,388,244,0,23,1433,Livingston,2014,Livingston County Humane Society,Pontiac,61764,Animal Shelter,0,0,0,0,0,10,177,72,0,6,20,56,69,77,0,2,38,0,0,0,0,0,0,246,149,0,8
125,1427,Livingston,2010,9427,Livingston County Humane Society,Pontiac,61764,Animal Shelter,0,0,0,0,0,0,201,142,0,14,0,0,187,102,0,9,0,0,0,0,0,0,0,388,244,0,23,1435,Livingston,2014,Livingston County Humane Society,Pontiac,61764-9242,Animal Shelter,0,0,0,0,0,10,177,172,0,6,20,56,69,77,0,2,38,0,0,0,0,0,0,246,249,0,8
126,1441,Logan,2010,12805,Humane Society of Logan County,Lincoln,62656,Animal Shelter,0,0,0,0,0,0,19,19,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,34,32,0,0,1446,Logan,2014,Humane Society of Logan County,Lincoln,62656-9122,Animal Shelter,0,0,0,0,0,13,42,42,0,2,11,25,57,50,0,2,29,0,0,0,0,0,0,99,92,0,4
127,1449,Macon,2010,10185,Homeward Bound Pet Shelter Inc.,Decatur,62526,Animal Shelter,0,0,0,0,0,0,366,337,3,2,0,0,94,69,0,1,0,0,0,0,0,0,0,460,406,3,3,1473,Macon,2014,"Homeward Bound Pet Shelter, Inc.",Decatur,62526-2802,Animal Shelter,0,0,0,0,0,33,281,276,1,1,36,41,71,87,0,6,18,0,0,0,0,0,0,352,363,1,7
128,1452,Macon,2010,6479,Humane Society of Decator/Macon Co,Decatur,62526,Animal Shelter,0,0,0,0,0,0,72,52,3,1,16,0,104,49,0,2,51,0,0,0,0,0,0,176,101,3,3,1475,Macon,2014,Humane Society of Decatur/Macon CO,Decatur,62526-7100,Animal Shelter,0,0,0,0,0,1,70,63,0,0,7,36,44,48,0,0,32,0,0,0,0,0,0,114,111,0,0
129,1455,Macon,2010,13788,Illinois English Bulldog Rescue,Decatur,62526,Animal Shelter,0,0,0,0,0,0,90,80,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,80,0,2,1476,Macon,2014,Illinois English Bulldog Rescue,Decatur,62526-9620,Animal Shelter,0,0,0,0,0,41,35,34,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,35,34,0,3
130,1461,Macon,2010,4811,Macon County Animal Control & Care Ctr,Decatur,62526,Animal Control,0,0,0,0,0,0,1396,332,324,723,0,0,1640,233,26,1195,0,0,384,5,1,368,0,3420,570,351,2286,1479,Macon,2014,Macon County Animal Control & Care Center,Decatur,62526-5230,Animal Control Facility,0,0,0,0,0,142,1200,519,288,397,119,150,1211,590,31,615,108,5,216,7,0,200,0,2627,1116,319,1212
131,1464,Macon,2010,12676,Pet Tracks,Decatur,62526,Animal Shelter,0,0,4,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0,0,0,6,4,0,1,1477,Macon,2014,Pet Tracks,Decatur,62526-4918,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,1,46,0,0,0,0,0,0,0,1,0,1
132,1467,Macon,2010,7909,Prairieland Animal Welfare,Decator ,62521,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,6,6,0,0,1478,Macon,2014,Prairieland Animal Welfare,Decatur,62521-2550,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,9,9,0,0
133,1487,Macoupin,2010,13833,Feathered Nest,Brighton,62012,Animal Shelter,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40,0,0,0,1499,Macoupin,2014,Feathered Nest,Brighton,62012-3009,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,60,60,0,0,15,60,60,0,0
134,1490,Macoupin,2010,6098,Macoupin County Adopt-A-Pet,Benld,62009,Animal Shelter,0,0,0,0,0,0,327,358,7,1,0,0,195,189,0,0,0,0,0,0,0,0,0,522,547,7,1,1500,Macoupin,2014,Macoupin County Adopt-A-Pet,Benld,62009-0053,Animal Shelter,0,0,0,0,0,82,420,423,0,2,77,45,201,190,0,0,56,0,0,0,0,0,0,621,613,0,2
